Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
10024;5800207872;Journal of African Languages and Linguistics;journal;16133811,01676160;101;Q4;14;Linguistics and Language (Q4)
10025;16170;Journal of African Law;journal;218553,14643731;101;Q4;19;Law (Q4)
10026;7100153151;Journal of Arabic Literature;journal;00852376,1570064X;101;Q4;13;Cultural Studies (Q4),Literature and Literary Theory (Q4)
10027;28190;Journal of Christian nursing : a quarterly publication of Nurses Christian Fellowship;journal;7432550,19317662;101;Q4;11;Medicine (miscellaneous) (Q4)
10028;5600155520;Journal of Church and State;journal;0021969X;101;Q3;18;Religious Studies (Q3),History (Q4),Sociology and Political Science (Q4)
10029;4000151101;Journal of Cosmetic Dermatology;journal;14732165,14732130;101;Q4;55;Dermatology (Q4)
10030;16300154710;Journal of Dharma;journal;2537222;101;Q4;4;Religious Studies (Q4)
10031;5800208299;Journal of English and Germanic Philology;journal;3636941;101;Q3;14;Literature and Literary Theory (Q3),Linguistics and Language (Q4)
10032;16100154757;Journal of Feminist Studies in Religion;journal;87554178,15533910;101;Q3;14;Religious Studies (Q3),Gender Studies (Q4)
10033;28811;Journal of Health Care Chaplaincy;journal;15286916,08854730;101;Q3;22;Religious Studies (Q3),Clinical Psychology (Q4),Health (social science) (Q4)
10034;4100151711;Journal of Hospice and Palliative Nursing;journal;15222179,15390710;101;Q4;29;Advanced and Specialized Nursing (Q4),Community and Home Care (Q4)
10035;10100153322;Journal of Immigrant and Refugee Studies;journal;15562956,15562950;101;Q4;32;Demography (Q4),Geography,Planning and Development (Q4),Health (social science) (Q4)
10036;5700176509;Journal of Indo-European Studies,The;book series;922323;101;Q2;9;Literature and Literary Theory (Q2),History (Q3),Linguistics and Language (Q3),Anthropology (Q4),Archeology (Q4),Archeology (arts and humanities) (Q4)
10037;144889;Journal of Intelligent Transportation Systems: Technology,Planning,and Operations;journal;15472450,15472440;101;Q4;56;Aerospace Engineering (Q4),Applied Mathematics (Q4),Automotive Engineering (Q4),Computer Science Applications (Q4),Control and Systems Engineering (Q4),Information Systems (Q4),Software (Q4)
10038;6400153190;Journal of Jewish Studies;journal;222097;101;Q2;15;Literature and Literary Theory (Q2),Cultural Studies (Q3),History (Q3),Religious Studies (Q3)
10039;7200153149;Journal of Jewish Thought and Philosophy;journal;1053699X,1477285X;101;Q2;9;Literature and Literary Theory (Q2),Cultural Studies (Q3),Philosophy (Q3),Religious Studies (Q3),Anthropology (Q4),Sociology and Political Science (Q4)
10040;16200154747;Journal of Juristic Papyrology;journal;754277;101;Q3;9;Archeology (Q3),Archeology (arts and humanities) (Q3),Law (Q4)
10041;5600155459;Journal of Legal Pluralism and Unofficial Law;journal;7329113;101;Q4;25;Law (Q4)
10042;16200154760;Journal of Medieval and Early Modern Studies;journal;15278263,10829640;101;Q3;24;Cultural Studies (Q3),Arts and Humanities (miscellaneous) (Q4)
10043;6500153175;Journal of Musicological Research;journal;1411896;101;Q4;14;Music (Q4)
10044;17100154721;Journal of Philosophical Research;journal;10538364;101;Q4;15;Philosophy (Q4)
10045;4700152736;Journal of School Violence;journal;15388239,15388220;101;Q4;47;Education (Q4),Safety,Risk,Reliability and Quality (Q4)
10046;22498;Journal of Semitic Studies;journal;14778556,00224480;101;Q4;15;Cultural Studies (Q4),History (Q4),Linguistics and Language (Q4),Literature and Literary Theory (Q4),Religious Studies (Q4)
10047;26291;Journal of Southern History;journal;224642;101;Q4;19;History (Q4)
10048;11200153529;Journal of Spirituality in Mental Health;journal;19349645,19349640;101;Q3;16;Religious Studies (Q3),Applied Psychology (Q4),Social Psychology (Q4),Social Sciences (miscellaneous) (Q4)
10049;16300154700;Journal of The American Institute for Conservation;journal;1971360,19452330;101;Q3;26;Conservation (Q3),Museology (Q3)
10050;14000155248;Journal of the American Musicological Society;journal;30139,15473848;101;Q4;26;Music (Q4)
10051;16200154799;Journal of the Midwest Modern Language Association;journal;7425562;101;Q2;7;Literature and Literary Theory (Q2)
10052;6500153146;Journal of the Royal Musical Association;journal;14716933,02690400;101;Q4;19;Music (Q4)
10053;16100154785;Journal of the Society of Christian Ethics;book series;15407942;101;Q3;10;Philosophy (Q3),Religious Studies (Q3)
10054;6000169412;Journal of the Southwest;journal;8948410;101;Q3;12;Cultural Studies (Q3),Literature and Literary Theory (Q3),Anthropology (Q4),History (Q4)
10055;19900191814;Journal of Victorian Culture;journal;13555502,17500130;101;Q4;19;Cultural Studies (Q4),History (Q4),Literature and Literary Theory (Q4),Visual Arts and Performing Arts (Q4)
10056;16100154726;Kantian Review;journal;13694154;101;Q3;18;Philosophy (Q3)
10057;16300154704;Kenyon Review;journal;0163075X;101;Q3;6;Literature and Literary Theory (Q3)
10058;6000152763;Konsthistorisk Tidskrift;journal;16512294,00233610;101;Q3;7;Visual Arts and Performing Arts (Q3),History (Q4)
10059;93217;Korean Journal of Medical History;journal;1225505X,20935609;101;Q4;8;History and Philosophy of Science (Q4),Medicine (miscellaneous) (Q4)
10060;5700163879;KronoScope;journal;1567715X,15685241;101;Q4;9;Astronomy and Astrophysics (Q4),History and Philosophy of Science (Q4),Philosophy (Q4),Social Sciences (miscellaneous) (Q4)
10061;5700179507;Language and Intercultural Communication;journal;14708477;101;Q4;38;Communication (Q4),Linguistics and Language (Q4)
10062;5800207780;Language Matters;journal;10228195,17535400;101;Q4;15;Linguistics and Language (Q4)
10063;5800207561;Langue Francaise;journal;238368;101;Q4;16;Linguistics and Language (Q4)
10064;16800154729;Latin American Theatre Review;journal;238813;101;Q4;4;Visual Arts and Performing Arts (Q4)
10065;16100154729;Laval Theologique et Philosophique;journal;239054;101;Q4;7;Philosophy (Q4),Religious Studies (Q4)
10066;16200154775;Legacy;journal;7484321,15340643;101;Q3;10;Literature and Literary Theory (Q3),Gender Studies (Q4)
10067;6000152745;Leonardo Music Journal;journal;9611215;101;Q3;14;Music (Q3),Computer Science Applications (Q4),Engineering (miscellaneous) (Q4)
10068;16363;Lettere Italiane;journal;241334;101;Q3;4;Literature and Literary Theory (Q3)
10069;15921;Lias;journal;20334753,20335020;101;Q2;6;Literature and Literary Theory (Q2),History (Q3),Philosophy (Q3)
10070;13964;Library;journal;17448581,00242160;101;Q4;14;Arts and Humanities (miscellaneous) (Q4),Library and Information Sciences (Q4)
10071;13970;Library and Information Science;journal;3734447;101;Q4;6;Library and Information Sciences (Q4)
10072;23747;Lingua Nostra;journal;243868;101;Q3;3;Linguistics and Language (Q3)
10073;5800207551;Lingvisticae Investigationes;journal;3784169;101;Q4;14;Linguistics and Language (Q4)
10074;5800209434;Litterature;journal;474800;101;Q4;5;Literature and Literary Theory (Q4)
10075;16100154709;Litteratures;journal;5639751;101;Q3;2;Literature and Literary Theory (Q3)
10076;16200154740;Logos (United States);journal;1533791X,10916687;101;Q4;7;Cultural Studies (Q4),Literature and Literary Theory (Q4),Philosophy (Q4),Religious Studies (Q4)
10077;4700152859;Maderas: Ciencia y Tecnologia;journal;07173644,0718221X;101;Q3;33;Chemical Engineering (miscellaneous) (Q3),Forestry (Q4),Industrial and Manufacturing Engineering (Q4),Materials Science (miscellaneous) (Q4)
10078;16000154710;MAIA-Rivista di Letterature Classiche;journal;250538;101;Q3;5;Literature and Literary Theory (Q3),Classics (Q4)
10079;6000188770;Master Drawings;journal;255025;101;Q3;6;Visual Arts and Performing Arts (Q3)
10080;6500153152;Medium Aevum;journal;258385;101;Q2;10;Literature and Literary Theory (Q2),Linguistics and Language (Q3)
10081;19700175275;Mental Health and Social Inclusion;journal;20428308,20428320;101;Q4;16;Health (social science) (Q4),Psychiatry and Mental Health (Q4)
10082;27330;Metal Science and Heat Treatment;journal;260673,15738973;101;Q4;30;Condensed Matter Physics (Q4),Mechanics of Materials (Q4),Metals and Alloys (Q4)
10083;16200154795;MFS - Modern Fiction Studies;journal;1080658X,00267724;101;Q3;23;Literature and Literary Theory (Q3)
10084;27685;Michigan Quarterly Review;journal;262420,15587266;101;Q4;10;Literature and Literary Theory (Q4)
10085;16257;Midwest Quarterly,The;journal;263451;101;Q4;5;Arts and Humanities (miscellaneous) (Q4)
10086;5700168905;Mississippi Quarterly;journal;0026637X;101;Q3;8;Cultural Studies (Q3),Literature and Literary Theory (Q3)
10087;25153;Missouri Journal of Mathematical Sciences;journal;8996180,10852581;101;Q4;11;Mathematics (miscellaneous) (Q4)
10088;16400154710;Modern Drama;journal;267694,17125286;101;Q4;13;Literature and Literary Theory (Q4)
10089;5600154152;Modernism/Modernity;journal;10716068;101;Q3;23;Literature and Literary Theory (Q3),Music (Q3),Visual Arts and Performing Arts (Q3),Cultural Studies (Q4),History (Q4),Sociology and Political Science (Q4)
10090;23016;Montana : the magazine of western history;journal;269891;101;Q3;5;History (Q3)
10091;21885;Moreana;journal;478105;101;Q3;4;History (Q3),Religious Studies (Q3),Law (Q4)
10092;17300154807;Muqarnas;journal;9210326,07322992;101;Q4;22;Cultural Studies (Q4),History (Q4),Visual Arts and Performing Arts (Q4)
10093;100906;Museum Management and Curatorship;journal;18729185,09647780;101;Q2;37;Visual Arts and Performing Arts (Q2),Business and International Management (Q3),Tourism,Leisure and Hospitality Management (Q4)
10094;6400153193;Musical Times;journal;274666;101;Q3;8;Music (Q3)
10095;19900191812;Musicology Australia;journal;1949453X,08145857;101;Q4;10;Music (Q4)
10096;16000154732;Musik in Bayern;journal;0937583X;101;Q3;2;Music (Q3)
10097;16000154778;Musikforschung;journal;274801;101;Q3;4;Music (Q3)
10098;16300154796;MusikTheorie;journal;1774182;101;Q4;3;Music (Q4)
10099;16400154764;Near Eastern Archaeology;journal;10942076,23255400;101;Q4;24;Archeology (Q4),Archeology (arts and humanities) (Q4),History (Q4)
10100;21100212127;Neotestamentica;journal;25184628,02548360;101;Q3;9;Religious Studies (Q3)
10101;16400154759;New England Quarterly-A Historical Review of New England Life and Letters;journal;284866,19372213;101;Q3;11;Literature and Literary Theory (Q3),History (Q4)
10102;16000154702;New England Review-Middlebury Series;journal;10531297;101;Q3;4;Literature and Literary Theory (Q3)
10103;23539;New Mexico Historical Review;journal;286206;101;Q3;8;History (Q3)
10104;17100154754;New Orleans Review;journal;286400;101;Q3;2;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3)
10105;16300154775;Nineteenth Century Prose;journal;10520406;101;Q4;6;Arts and Humanities (miscellaneous) (Q4)
10106;6000169336;Nineteenth-Century French Studies;journal;15360172,01467890;101;Q4;6;Literature and Literary Theory (Q4)
10107;16200154796;North American Archaeologist;journal;1976931,15413543;101;Q3;15;Archeology (Q3),Archeology (arts and humanities) (Q3)
10108;6400153187;Nottingham French Studies;journal;294586,20477236;101;Q3;10;Cultural Studies (Q3),Literature and Literary Theory (Q3),History (Q4),Linguistics and Language (Q4)
10109;12666;Nuclear Engineering International;trade journal;295507;101;Q4;11;Nuclear Energy and Engineering (Q4),Safety,Risk,Reliability and Quality (Q4),Waste Management and Disposal (Q4)
10110;17327;Nuclear Medicine Review;journal;16444345,15069680;101;Q4;24;Medicine (miscellaneous) (Q4),Radiology,Nuclear Medicine and Imaging (Q4)
10111;16472;Nuova Rivista Storica;journal;296236;101;Q3;5;History (Q3)
10112;6000152706;October;journal;1536013X,01622870;101;Q2;20;Literature and Literary Theory (Q2),Visual Arts and Performing Arts (Q2),Music (Q3)
10113;100968;Oral Radiology;journal;16139674,09116030;101;Q4;20;Dentistry (miscellaneous) (Q4),Radiology,Nuclear Medicine and Imaging (Q4)
10114;23642;Oregon Historical Quarterly;journal;304727;101;Q4;8;History (Q4)
10115;5800208085;Organon F;journal;13350668;101;Q4;9;Philosophy (Q4)
10116;16300154760;Osterreichische Zeitschrift fur Volkskunde;journal;299669;101;Q3;5;Cultural Studies (Q3),Arts and Humanities (miscellaneous) (Q4)
10117;23677;Pacific Northwest Quarterly;journal;308803;101;Q3;5;Cultural Studies (Q3),History (Q4)
10118;16100154754;Paideuma;journal;905674;101;Q2;4;Literature and Literary Theory (Q2)
10119;6000152908;PAJ - Journal of Performance and Art;journal;15379477,1520281X;101;Q4;11;Music (Q4),Visual Arts and Performing Arts (Q4)
10120;5700155269;Papers on Language and Literature;journal;311294;101;Q3;9;Literature and Literary Theory (Q3),Linguistics and Language (Q4)
10121;5700173874;Paragraph;journal;2648334,17500176;101;Q3;18;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3)
10122;16200154702;Parergon;journal;3136221,18328334;101;Q3;11;Cultural Studies (Q3),Arts and Humanities (miscellaneous) (Q4)
10123;16200154780;Paris Review;journal;312037;101;Q2;4;Literature and Literary Theory (Q2)
10124;24159;Pennsylvania Magazine of History and Biography;journal;21698546,00314590;101;Q4;9;History (Q4)
10125;16300154727;Pensamiento;journal;314749;101;Q3;8;Philosophy (Q3)
10126;13663;Periodica Polytechnica: Chemical Engineering;journal;3245853,15873765;101;Q3;25;Chemical Engineering (miscellaneous) (Q3)
10127;21823;Pharmacia;journal;4280296;101;Q4;17;Pharmaceutical Science (Q4),Pharmacology (medical) (Q4),Pharmacy (Q4)
10128;5700181592;Philological Quarterly;journal;317977;101;Q3;9;Literature and Literary Theory (Q3),History (Q4),Linguistics and Language (Q4)
10129;26609;Philosophy East and West;journal;15291898,00318220;101;Q4;24;Philosophy (Q4)
10130;16555;Phyton-International Journal of Experimental Botany;journal;18515657,00319460;101;Q4;20;Biochemistry (Q4),Physiology (Q4),Plant Science (Q4)
10131;17100154753;Plainsong and Medieval Music;journal;14740087,09611370;101;Q4;9;Music (Q4)
10132;16400154748;Ploughshares;journal;484474,21620903;101;Q4;1;Literature and Literary Theory (Q4)
10133;16000154741;Poetry Review;journal;322156;101;Q2;3;Literature and Literary Theory (Q2)
10134;16300154797;Poetry Wales;journal;322202;101;Q2;2;Literature and Literary Theory (Q2)
10135;19600165500;Politica y Gobierno;journal;14051060,16652040;101;Q4;14;Political Science and International Relations (Q4)
10136;26800;Pomorstvo;journal;13320718;101;Q4;11;Engineering (miscellaneous) (Q4),Geography,Planning and Development (Q4),Social Sciences (miscellaneous) (Q4)
10137;5600153387;Positions;journal;15278271,10679850;101;Q3;26;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3),Cultural Studies (Q4),History (Q4)
10138;5700188156;Postmodern Culture;journal;10531920;101;Q2;11;Literature and Literary Theory (Q2),Visual Arts and Performing Arts (Q2),Cultural Studies (Q3)
10139;22361;Print Quarterly;journal;2658305;101;Q3;8;Visual Arts and Performing Arts (Q3)
10140;16400154751;Problemos;journal;13921126,24246160;101;Q4;7;Philosophy (Q4)
10141;13168;Proceedings of the American Philosophical Society;conference and proceedings;0003049X;101;Q4;20;Cultural Studies (Q4),Medicine (miscellaneous) (Q4),Sociology and Political Science (Q4)
10142;16000154794;Prospettiva;journal;3940802;101;Q3;5;Visual Arts and Performing Arts (Q3),Archeology (Q4),Archeology (arts and humanities) (Q4)
10143;28304;Proteus;journal;8896348;101;Q4;5;Arts and Humanities (miscellaneous) (Q4),Social Sciences (miscellaneous) (Q4)
10144;4700152731;Public Library Quarterly;journal;1616846,15411540;101;Q4;19;Library and Information Sciences (Q4)
10145;16100154732;Quaderni d'Italianistica;journal;2268043;101;Q2;4;Literature and Literary Theory (Q2)
10146;23739;Quaerendo;journal;149527,15700690;101;Q4;7;History (Q4),Library and Information Sciences (Q4)
10147;12465;Quaestiones Geographicae;journal;20816383,0137477X;101;Q4;23;Earth and Planetary Sciences (miscellaneous) (Q4)
10148;16566;Radical History Review;journal;15341453,01636550;101;Q3;26;History (Q3)
10149;16000154763;Raritan;journal;2751607;101;Q3;10;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3),Philosophy (Q4)
10150;16100154727;Rassegna della Letteratura Italiana;journal;339423;101;Q2;2;Literature and Literary Theory (Q2)
10151;5600155553;Religion and American Culture;journal;10521151;101;Q3;14;Cultural Studies (Q3),Religious Studies (Q3)
10152;144984;Res Publica;journal;13564765,15728690;101;Q4;22;Law (Q4),Philosophy (Q4)
10153;19900191721;Review of Accounting and Finance;journal;14757702,17587700;101;Q4;29;Accounting (Q4),Economics,Econometrics and Finance (miscellaneous) (Q4),Finance (Q4)
10154;24287;Reviews in American History;journal;487511,10806628;101;Q4;7;History (Q4),Medicine (miscellaneous) (Q4)
10155;5000156908;Revista Brasileira de Ciencia Avicola;journal;1516635X;101;Q4;31;Animal Science and Zoology (Q4)
10156;15786;Revista Chilena de Pediatria;journal;7176228,03704106;101;Q4;0;Pediatrics,Perinatology and Child Health (Q4)
10157;16100154786;Revista de Estudios Hispanicos;journal;0034818X;101;Q3;7;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3),Cultural Studies (Q4)
10158;24328;Revista de Indias;journal;348341,19883188;101;Q4;15;Cultural Studies (Q4),History (Q4),Sociology and Political Science (Q4)
10159;16200154722;Revue Biblique;journal;350907;101;Q3;9;Religious Studies (Q3),Archeology (Q4),Archeology (arts and humanities) (Q4),History (Q4)
10160;16300154736;Revue de Histoire Litteraire de la France;journal;352411;101;Q4;4;Literature and Literary Theory (Q4)
10161;6000159526;Revue de l'Art;journal;1953812X,00351326;101;Q3;4;Visual Arts and Performing Arts (Q3)
10162;22805;Revue des Langues Romanes;journal;2233711;101;Q3;3;Literature and Literary Theory (Q3),Archeology (arts and humanities) (Q4),Linguistics and Language (Q4)
10163;27106;Revue des Sciences Philosophiques et Theologiques;journal;352209;101;Q3;7;Religious Studies (Q3),Philosophy (Q4)
10164;22952;Revue d'Histoire des Sciences;journal;1514105;101;Q4;5;Medicine (miscellaneous) (Q4)
10165;16000154722;Revue d'Histoire du Theatre;journal;12912530;101;Q3;2;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3)
10166;26753;Revue d'Histoire Ecclesiastique;journal;352381;101;Q3;8;Religious Studies (Q3)
10167;17075;Revue d'Histoire Moderne et Contemporaine;journal;488003,17763045;101;Q4;13;History (Q4)
10168;68289;Revue du Nord;journal;352624;101;Q4;6;Archeology (Q4),Archeology (arts and humanities) (Q4),History (Q4)
10169;27129;Revue Internationale de Philosophie;journal;488143;101;Q4;12;Philosophy (Q4)
10170;16300154795;Rivista di Filologia Classica;journal;356220;101;Q3;5;Classics (Q3),Linguistics and Language (Q4)
10171;17400154832;Rivista di Filosofia Neo-Scolastica;journal;356247,18277926;101;Q4;5;Philosophy (Q4)
10172;16000154748;Rivista di Letterature Moderne e Comparate;journal;3912108;101;Q3;3;Literature and Literary Theory (Q3)
10173;16400154716;Rivista di Storia della Filosofia;journal;19725558,03932520;101;Q4;9;Philosophy (Q4)
10174;16400154752;Rivista di Storia e Letteratura Religiosa;journal;20357583,00356570;101;Q2;5;Literature and Literary Theory (Q2),Religious Studies (Q3),Visual Arts and Performing Arts (Q3)
10175;23866;Rivista Storica Italiana;journal;357073;101;Q4;7;History (Q4)
10176;88538;Romanian Journal of Internal Medicine;journal;2501062X,12204749;101;Q4;23;Medicine (miscellaneous) (Q4)
10177;16400154745;Romanische Forschungen;journal;358126;101;Q3;5;Literature and Literary Theory (Q3),Linguistics and Language (Q4)
10178;16500154710;Romantische Zeitschrift fur Literaturgeschichte - Cahiers de Histoire des Litteratures Romanes;journal;0343379X;101;Q3;2;Literature and Literary Theory (Q3)
10179;19253;Romantisme;journal;488593;101;Q3;6;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3),Cultural Studies (Q4),History (Q4)
10180;16000154726;Romische Quartalschrift fur Christliche Altertumskunde und Kirchengeschichte;journal;357812;101;Q3;4;Archeology (Q3),Archeology (arts and humanities) (Q3),History (Q3),Religious Studies (Q3)
10181;22931;Russian Linguistics;journal;15728714,03043490;101;Q4;11;Developmental and Educational Psychology (Q4),Linguistics and Language (Q4)
10182;16100154706;Russian Studies in Literature;journal;10611975,19447170;101;Q3;5;Literature and Literary Theory (Q3)
10183;16100154740;Russian Studies in Philosophy;journal;15580431,10611970;101;Q3;5;Philosophy (Q3)
10184;19700174682;Safer Communities;journal;17578043;101;Q3;14;Community and Home Care (Q3),Law (Q4),Public Health,Environmental and Occupational Health (Q4),Safety Research (Q4)
10185;5700152989;Salmagundi;journal;363529;101;Q3;6;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3),Cultural Studies (Q4)
10186;5800198046;Scandinavian Studies;journal;365637;101;Q3;13;Literature and Literary Theory (Q3),Linguistics and Language (Q4)
10187;19600161832;Science China Information Sciences;journal;1674733X,18691919;101;Q4;72;Computer Science (miscellaneous) (Q4)
10188;21100396508;Scrutiny2;journal;18125441,17535410;101;Q3;10;Literature and Literary Theory (Q3)
10189;6000152913;Sculpture Journal;journal;13662724;101;Q3;5;Visual Arts and Performing Arts (Q3)
10190;16000154760;Sculpture Review;journal;7475284,26323494;101;Q3;2;Visual Arts and Performing Arts (Q3)
10191;17100154743;Shakespeare Survey;book series;809152;101;Q3;10;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3)
10192;17588;Sixteenth Century Journal;journal;3610160;101;Q4;16;Cultural Studies (Q4),History (Q4)
10193;5600153131;Social Analysis;journal;0155977X;101;Q4;31;Anthropology (Q4),Arts and Humanities (miscellaneous) (Q4),Cultural Studies (Q4),Sociology and Political Science (Q4)
10194;17608;Soundings;journal;21616302,00381860;101;Q3;7;Cultural Studies (Q3),Arts and Humanities (miscellaneous) (Q4),Sociology and Political Science (Q4)
10195;6000153009;Source;journal;2328207X,07374453;101;Q3;6;Visual Arts and Performing Arts (Q3)
10196;73721;South African journal of communication disorders,Die Suid-Afrikaanse tydskrif vir Kommunikasieafwykings,The;journal;3798046;101;Q4;14;Medicine (miscellaneous) (Q4)
10197;28607;South African Journal of Obstetrics and Gynaecology;journal;23058862,00382330;101;Q4;10;Obstetrics and Gynecology (Q4)
10198;19866;South African Journal of Psychiatry;journal;16089685;101;Q4;17;Psychiatry and Mental Health (Q4)
10199;25366;South Asia Research;journal;17413141,02627280;101;Q4;18;Arts and Humanities (miscellaneous) (Q4),Economics,Econometrics and Finance (miscellaneous) (Q4),Social Sciences (miscellaneous) (Q4)
10200;19600157304;Southeastern Europe;journal;944467,18763332;101;Q3;12;Cultural Studies (Q3),History (Q3),Political Science and International Relations (Q4),Sociology and Political Science (Q4)
10201;16000154754;Southern Humanities Review;journal;384186;101;Q4;3;Arts and Humanities (miscellaneous) (Q4)
10202;5800207533;Sprachwissenschaft;journal;3448169;101;Q4;8;Linguistics and Language (Q4)
10203;16000154786;Stand;journal;389366;101;Q2;1;Literature and Literary Theory (Q2)
10204;27395;Stanford Journal of International Law;journal;7315082;101;Q4;23;Law (Q4),Political Science and International Relations (Q4)
10205;6400153197;Strad;journal;392049;101;Q4;3;Arts and Humanities (miscellaneous) (Q4)
10206;16100154718;Strumenti Critici;journal;392618;101;Q3;3;Literature and Literary Theory (Q3)
10207;24229;Studi Francesi;journal;392944;101;Q3;3;Literature and Literary Theory (Q3),Cultural Studies (Q4),History (Q4)
10208;16100154797;Studi Medievali;journal;3918467;101;Q3;6;Cultural Studies (Q3),History (Q3)
10209;16400154749;Studi Musicali;journal;3917789;101;Q3;6;Music (Q3)
10210;16000154772;Studi Piemontesi;journal;3927261;101;Q4;3;Cultural Studies (Q4),History (Q4)
10211;16000154792;Studi Romani;journal;392995;101;Q3;4;History (Q3)
10212;14716;Studi Storici;journal;393037;101;Q4;8;History (Q4)
10213;12665;Studia Rosenthaliana;journal;17831792,17817840;101;Q3;6;Cultural Studies (Q3),History (Q3)
10214;24844;Studies in Philology;journal;393738;101;Q3;13;Literature and Literary Theory (Q3),Linguistics and Language (Q4)
10215;17867;Studies in Romanticism;journal;393762;101;Q3;16;Literature and Literary Theory (Q3)
10216;16100154744;Studies in the Literary Imagination;journal;393819;101;Q3;8;Literature and Literary Theory (Q3)
10217;27253;Supreme Court Review;book series;21582459,00819560;101;Q4;18;Law (Q4)
10218;5600153400;Synthesis Philosophica;journal;3527875;101;Q4;9;Philosophy (Q4)
10219;14569;Tehnicki Vjesnik;journal;13303651;101;Q4;34;Engineering (miscellaneous) (Q4)
10220;17502;Teknik Dergi/Technical Journal of Turkish Chamber of Civil Engineers;journal;13003453,03002720;101;Q4;10;Building and Construction (Q4),Civil and Structural Engineering (Q4)
10221;7200153147;Territoire en Mouvement;journal;19544863;101;Q4;8;Geography,Planning and Development (Q4),Urban Studies (Q4)
10222;18491;Texas Studies in Literature and Language;journal;404691,15347303;101;Q3;11;Literature and Literary Theory (Q3),Linguistics and Language (Q4)
10223;16300154711;Theater;journal;1527196X,01610775;101;Q3;9;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3)
10224;17100154756;Theaterheute;journal;405507;101;Q3;1;Visual Arts and Performing Arts (Q3)
10225;16457;Theatre Survey;journal;14754533,00405570;101;Q4;12;Visual Arts and Performing Arts (Q4)
10226;145487;Theoretical Linguistics;journal;16134060,03014430;101;Q4;32;Linguistics and Language (Q4)
10227;16200154716;Thomist;journal;406325;101;Q3;13;Religious Studies (Q3),Philosophy (Q4)
10228;5700181417;Tijdschrift voor Filosofie;journal;0040750X;101;Q4;6;Philosophy (Q4)
10229;16300154764;Tijdschrift Voor Nederlandse Taal-en Letterkunde;journal;407550;101;Q3;8;Literature and Literary Theory (Q3),Linguistics and Language (Q4)
10230;5800209484;Transactions of the American Philological Association;journal;3605949,15330699;101;Q2;22;Literature and Literary Theory (Q2),Classics (Q3),Linguistics and Language (Q3)
10231;25390;Turkish Journal of Gastroenterology;journal;13004948,21485610;101;Q4;33;Gastroenterology (Q4)
10232;16000154756;Twentieth Century Literature;journal;0041462X;101;Q3;16;Literature and Literary Theory (Q3)
10233;16300154757;Viator - Medieval and Renaissance Studies;journal;835897;101;Q3;15;Cultural Studies (Q3),History (Q3)
10234;16300154706;Victorian Poetry;journal;15307190,00425210;101;Q3;12;Literature and Literary Theory (Q3)
10235;16000154737;Vierteljahresschrift fur Sozial und Wirtschaftsgeschichte;journal;3410846,03408728;101;Q3;7;Cultural Studies (Q3),History (Q3),Economics,Econometrics and Finance (miscellaneous) (Q4),Sociology and Political Science (Q4)
10236;12100156149;Visual Anthropology Review;journal;10587187,15487460;101;Q4;21;Anthropology (Q4),Arts and Humanities (miscellaneous) (Q4)
10237;16100154728;Voix et Images;journal;3189201;101;Q3;4;Literature and Literary Theory (Q3)
10238;5700155185;Voprosy Istorii (discontinued);journal;428779;101;Q3;5;History (Q3),Medicine (miscellaneous) (Q4)
10239;16200154773;Wallace Stevens Journal;journal;1487132;101;Q2;6;Literature and Literary Theory (Q2)
10240;6500153188;Wasafiri;journal;2690055;101;Q3;11;Literature and Literary Theory (Q3),Cultural Studies (Q4)
10241;18796;Water Resources;journal;00978078,1608344X;101;Q4;26;Water Science and Technology (Q4)
10242;16400154712;Weimarer Beitrage;journal;432199;101;Q3;4;Literature and Literary Theory (Q3),Cultural Studies (Q4)
10243;56572;Welsh History Review;journal;432431;101;Q3;7;History (Q3)
10244;16000154753;Western American Literature;journal;433462;101;Q2;6;Literature and Literary Theory (Q2)
10245;20829;Western Folklore;journal;0043373X;101;Q2;12;Visual Arts and Performing Arts (Q2),Cultural Studies (Q3),History (Q3),Anthropology (Q4)
10246;24414;Winterthur Portfolio;journal;15456927,00840420;101;Q3;10;Museology (Q3),Visual Arts and Performing Arts (Q3),History (Q4)
10247;145628;Word;journal;437956;101;Q4;11;Linguistics and Language (Q4)
10248;16000154704;Wordsworth Circle;journal;26407310,00438010;101;Q3;8;Literature and Literary Theory (Q3),Cultural Studies (Q4)
10249;5800223318;World Literature Today;journal;19458134,01963570;101;Q3;8;Literature and Literary Theory (Q3)
10250;16200154725;World of Music;journal;438774;101;Q3;13;Music (Q3)
10251;5700179313;Yale French Studies;book series;440078;101;Q3;13;Literature and Literary Theory (Q3),Visual Arts and Performing Arts (Q3),Cultural Studies (Q4),History (Q4),Sociology and Political Science (Q4)
