Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
12411;28255;Journal of trauma nursing : the official journal of the Society of Trauma Nurses;journal;19323883,10787500;251;Q2;26;Advanced and Specialized Nursing (Q2),Critical Care Nursing (Q3),Emergency Nursing (Q3)
12412;26697;Microelectronics International;journal;13565362;251;Q3;23;Atomic and Molecular Physics,and Optics (Q3),Electrical and Electronic Engineering (Q3),Electronic,Optical and Magnetic Materials (Q3),Surfaces,Coatings and Films (Q3),Condensed Matter Physics (Q4)
12413;23254;Nematropica;journal;995444;251;Q3;27;Agronomy and Crop Science (Q3)
12414;21100283718;Numerical Algebra,Control and Optimization;journal;21553289,21553300;251;Q4;23;Algebra and Number Theory (Q4),Applied Mathematics (Q4),Control and Optimization (Q4)
12415;21100396438;Psicologia Sociale;journal;18272517;251;Q3;11;Social Psychology (Q3)
12416;36020;Society and Animals;journal;15685306,10631120;251;Q3;48;Sociology and Political Science (Q3),Veterinary (miscellaneous) (Q3)
12417;21100805792;Studies in Indian Politics;journal;23210230,23217470;251;Q3;9;Political Science and International Relations (Q3),Sociology and Political Science (Q3)
12418;12491;Vakuum in Forschung und Praxis;journal;15222454,0947076X;251;Q3;14;Surfaces,Coatings and Films (Q3),Condensed Matter Physics (Q4)
12419;18761;Advances in Complex Systems;journal;2195259;250;Q2;37;Multidisciplinary (Q2),Control and Systems Engineering (Q3)
12420;24725;Bulletin of the Korean Chemical Society;journal;2532964,12295949;250;Q3;64;Chemistry (miscellaneous) (Q3)
12421;23113;Differences;journal;10407391;250;Q1;32;Cultural Studies (Q1),Gender Studies (Q3)
12422;5700160310;European Political Science;journal;16820983,16804330;250;Q3;28;Political Science and International Relations (Q3)
12423;15972;Industria Textila;journal;12225347;250;Q3;16;Business,Management and Accounting (miscellaneous) (Q3),Environmental Science (miscellaneous) (Q3),Materials Science (miscellaneous) (Q3),Polymers and Plastics (Q3)
12424;19700180534;Interdisciplinary Sciences - Computational Life Sciences;journal;19132751,18671460;250;Q3;29;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q3),Computer Science Applications (Q3),Health Informatics (Q3)
12425;21100266730;International Journal of Information Systems in the Service Sector;journal;19355688,19355700;250;Q3;14;Information Systems (Q3),Information Systems and Management (Q3),Management Information Systems (Q3),Strategy and Management (Q3),Management Science and Operations Research (Q4)
12426;18000156701;International Journal of Pharmaceutical and Healthcare Marketing;journal;17506123;250;Q3;28;Health Policy (Q3),Marketing (Q3)
12427;19900192159;International Journal of Sensor Networks;journal;17481287,17481280;250;Q3;35;Computer Networks and Communications (Q3),Computer Science Applications (Q3),Control and Systems Engineering (Q3),Electrical and Electronic Engineering (Q3)
12428;19600162203;Journal of East European Management Studies;journal;9496181,18620019;250;Q3;21;Business and International Management (Q3),Industrial Relations (Q3),Management,Monitoring,Policy and Law (Q3),Strategy and Management (Q3)
12429;21100241623;Journal of Ship Production and Design;journal;21582874,21582870;250;Q3;26;Mechanical Engineering (Q3),Ocean Engineering (Q3)
12430;21100228063;Journal of the Southern African Institute of Mining and Metallurgy;journal;22256253;250;Q3;43;Geotechnical Engineering and Engineering Geology (Q3),Materials Chemistry (Q3),Metals and Alloys (Q3)
12431;24130;Natural Resource Modelling;journal;8908575,19397445;250;Q3;34;Environmental Science (miscellaneous) (Q3),Modeling and Simulation (Q3)
12432;27318;Network: Computation in Neural Systems;journal;0954898X,13616536;250;Q4;59;Neuroscience (miscellaneous) (Q4)
12433;19700186878;Photonics Letters of Poland;journal;20802242;250;Q3;18;Electronic,Optical and Magnetic Materials (Q3)
12434;13196;Progress in Computational Fluid Dynamics;journal;14684349,17415230;250;Q3;32;Computer Science Applications (Q3),Condensed Matter Physics (Q4)
12435;7700153224;Sains Malaysiana;journal;1266039;250;Q2;39;Multidisciplinary (Q2)
12436;37775;South African Journal of Plant and Soil;journal;2571862;250;Q3;23;Ecology (Q3),Plant Science (Q3),Soil Science (Q3)
12437;20500195076;Urbani Izziv;journal;18558399,03536480;250;Q2;19;Urban Studies (Q2),Geography,Planning and Development (Q3)
12438;11300153728;Zeitschrift fur Evidenz,Fortbildung und Qualitat im Gesundheitswesen;journal;22120289,18659220;250;Q3;32;Education (Q3),Health Policy (Q3),Medicine (miscellaneous) (Q3)
12439;19700180901;Acta Scientiarum Mathematicarum;journal;16969;249;Q4;14;Analysis (Q4),Applied Mathematics (Q4)
12440;19808;Adansonia;journal;12808571;249;Q3;16;Plant Science (Q3)
12441;21026;Cirugia Espanola;journal;0009739X,1578147X;249;Q3;27;Surgery (Q3)
12442;16400154782;Contemporary Problems of Ecology;journal;19954255,19954260;249;Q3;20;Environmental Science (miscellaneous) (Q3)
12443;21100784997;Crop,Forage and Turfgrass Management;journal;23743832;249;Q3;12;Agronomy and Crop Science (Q3),Plant Science (Q3),Soil Science (Q3)
12444;6500153242;Expert Review of Endocrinology and Metabolism;journal;17446651;249;Q3;33;Endocrinology,Diabetes and Metabolism (Q3)
12445;19700182352;Geologos;journal;14268981,20806570;249;Q3;19;Earth and Planetary Sciences (miscellaneous) (Q3)
12446;145585;Industrial Law Journal;journal;3059332;249;Q3;29;Law (Q3)
12447;5800207702;Interaction Studies;journal;15720381,15720370;249;Q2;42;Linguistics and Language (Q2),Animal Science and Zoology (Q3),Communication (Q3),Human-Computer Interaction (Q3)
12448;28075;International Journal of Modern Physics B;journal;2179792,17936578;249;Q4;79;Condensed Matter Physics (Q4),Statistical and Nonlinear Physics (Q4)
12449;19700188302;Journal of Continuing Higher Education;journal;19484801,07377360;249;Q3;19;Education (Q3)
12450;27018;Journal of Energy in Southern Africa;trade journal;1021447X;249;Q2;26;Computer Science (miscellaneous) (Q2),Energy (miscellaneous) (Q3)
12451;24059;Journal of Planar Chromatography - Modern TLC;journal;17890993,09334170;249;Q3;33;Analytical Chemistry (Q3),Biochemistry (Q4),Clinical Biochemistry (Q4)
12452;28388;Journal of the Society of Leather Technologies and Chemists;journal;1440322;249;Q3;27;Chemical Engineering (miscellaneous) (Q3),Chemistry (miscellaneous) (Q3),Materials Science (miscellaneous) (Q3)
12453;28257;Journal of Vascular Nursing;journal;15326578,10620300;249;Q2;25;Medical and Surgical Nursing (Q2)
12454;14796;Journal Wuhan University of Technology,Materials Science Edition;journal;19930437,10002410;249;Q3;40;Materials Science (miscellaneous) (Q3)
12455;145423;Oceanological and Hydrobiological Studies;journal;18973191,1730413X;249;Q3;23;Oceanography (Q3)
12456;12289;Optica Applicata;journal;785466,18997015;249;Q3;31;Atomic and Molecular Physics,and Optics (Q3),Electronic,Optical and Magnetic Materials (Q3)
12457;5300152520;Papeles del Psicologo;journal;2147823;249;Q3;26;Psychology (miscellaneous) (Q3)
12458;26609;Philosophy East and West;journal;15291898,00318220;249;Q2;24;Philosophy (Q2)
12459;22599;Revista Espanola de Salud Publica;journal;21739110,11355727,16969820;249;Q3;39;Medicine (miscellaneous) (Q3),Public Health,Environmental and Occupational Health (Q3)
12460;21100403271;Anatolian journal of cardiology;journal;21492271,21492260;248;Q3;35;Cardiology and Cardiovascular Medicine (Q3)
12461;21100284428;Archaeologica Austriaca;book series;18162959,00038010;248;Q2;9;Archeology (Q2),Archeology (arts and humanities) (Q2)
12462;17672;Arquivo Brasileiro de Medicina Veterinaria e Zootecnia;journal;1020935,16784162;248;Q3;36;Veterinary (miscellaneous) (Q3)
12463;12644;Clinical and Experimental Obstetrics and Gynecology;journal;3906663;248;Q3;36;Obstetrics and Gynecology (Q3),Reproductive Medicine (Q3)
12464;21100426212;Clinical Optometry;journal;11792752;248;Q3;15;Ophthalmology (Q3),Sensory Systems (Q4)
12465;21100219310;Einstein (Sao Paulo,Brazil);journal;16794508,23176390;248;Q3;26;Medicine (miscellaneous) (Q3)
12466;28348;Gastroenterology Nursing;journal;1042895X,15389766;248;Q2;34;Advanced and Specialized Nursing (Q2),Gastroenterology (Q3),Medicine (miscellaneous) (Q3)
12467;21100413900;Genetika;journal;18206069,05340010;248;Q3;20;Agricultural and Biological Sciences (miscellaneous) (Q3),Plant Science (Q3),Genetics (Q4)
12468;19500157311;International Journal of Applied Research in Veterinary Medicine;journal;15422666,1559470X;248;Q3;15;Veterinary (miscellaneous) (Q3)
12469;21100826224;Journal of Advanced Veterinary and Animal Research;journal;23117710;248;Q3;17;Animal Science and Zoology (Q3),Veterinary (miscellaneous) (Q3)
12470;21100278103;Journal of Biomaterials and Tissue Engineering (discontinued);journal;21579083,21579090;248;Q3;26;Biomedical Engineering (Q3),Biotechnology (Q3),Medicine (miscellaneous) (Q3),Bioengineering (Q4)
12471;21100824895;Journal of Energy and Natural Resources Law;journal;23764538,02646810;248;Q3;15;Energy (miscellaneous) (Q3),Law (Q3)
12472;300147003;Journal of Futures Studies;journal;10276084;248;Q2;22;History and Philosophy of Science (Q2),Development (Q3),Decision Sciences (miscellaneous) (Q4)
12473;12515;Journal of Russian Laser Research;journal;10712836,15738760;248;Q2;28;Engineering (miscellaneous) (Q2),Atomic and Molecular Physics,and Optics (Q3)
12474;4700152721;Journal of Teaching in Travel and Tourism;journal;15313220;248;Q3;28;Education (Q3),Tourism,Leisure and Hospitality Management (Q4)
12475;19900192004;Mathematica Bohemica;journal;24647136,08627960;248;Q3;12;Mathematics (miscellaneous) (Q3)
12476;18999;Medycyna Pracy;journal;4655893;248;Q3;22;Medicine (miscellaneous) (Q3),Public Health,Environmental and Occupational Health (Q3)
12477;144654;Nutrition and Food Science;journal;346659;248;Q3;37;Food Science (Q3),Nutrition and Dietetics (Q3)
12478;12792;Pastoral Psychology;journal;15736679,00312790;248;Q1;31;Religious Studies (Q1),Sociology and Political Science (Q3),Applied Psychology (Q4),Social Psychology (Q4)
12479;21100820630;Translation Spaces(Netherland);journal;22113711,2211372X;248;Q1;11;Literature and Literary Theory (Q1),Linguistics and Language (Q2),Communication (Q3)
12480;21100811733;Acta Technologica Agriculturae;journal;13352555,13385270;247;Q3;14;Agronomy and Crop Science (Q3),Mechanical Engineering (Q3),Waste Management and Disposal (Q3)
12481;9100153110;Boletin de la Asociacion de Geografos Espanoles;journal;26053322,02129430;247;Q3;22;Geography,Planning and Development (Q3)
12482;14115;Canadian Journal of Information and Library Science;journal;1195096X;247;Q2;20;Library and Information Sciences (Q2),Information Systems (Q3)
12483;24184;Chinese Journal of Electronics;journal;10224653;247;Q3;30;Electrical and Electronic Engineering (Q3),Applied Mathematics (Q4)
12484;21100790708;Culture and History Digital Journal;journal;2253797X;247;Q1;7;Cultural Studies (Q1),History (Q1)
12485;29088;EMJ - Engineering Management Journal;journal;10429247;247;Q2;41;Engineering (miscellaneous) (Q2)
12486;8500153124;Environmental and Planning Law Journal;journal;0813300X;247;Q3;19;Geography,Planning and Development (Q3),Law (Q3),Management,Monitoring,Policy and Law (Q3)
12487;21100319031;Green Processing and Synthesis;journal;21919550,21919540;247;Q2;33;Industrial and Manufacturing Engineering (Q2),Chemical Engineering (miscellaneous) (Q3),Fuel Technology (Q3),Environmental Chemistry (Q4),Health,Toxicology and Mutagenesis (Q4),Renewable Energy,Sustainability and the Environment (Q4)
12488;15244;Historical Journal;journal;14695103,0018246X;247;Q1;45;History (Q1)
12489;21100264008;Ido Movement for Culture;journal;20827571,20843760;247;Q2;15;Philosophy (Q2),Physical Therapy,Sports Therapy and Rehabilitation (Q3)
12490;21100466891;International Journal of Health Governance;journal;2059464X,20594631;247;Q3;25;Business,Management and Accounting (miscellaneous) (Q3),Health Policy (Q3)
12491;7200153145;International Journal of Hindu Studies;journal;10224556,15749280;247;Q1;13;Religious Studies (Q1),Cultural Studies (Q2)
12492;21100242221;Journal of Himalayan Earth Sciences;journal;23056959,19943240;247;Q3;10;Earth and Planetary Sciences (miscellaneous) (Q3)
12493;21100305004;Journal of Siberian Federal University - Mathematics and Physics;journal;19971397;247;Q3;11;Mathematics (miscellaneous) (Q3),Physics and Astronomy (miscellaneous) (Q3)
12494;21100204107;Journal of the Institute of Conservation;journal;19455232,19455220;247;Q2;11;Conservation (Q2),Media Technology (Q2),Materials Science (miscellaneous) (Q3)
12495;27986;Juvenile and Family Court Journal;journal;1617109;247;Q3;21;Law (Q3),Social Sciences (miscellaneous) (Q3)
12496;130038;Letters in Drug Design and Discovery;journal;15701808;247;Q3;36;Drug Discovery (Q3),Pharmaceutical Science (Q3),Molecular Medicine (Q4)
12497;16407;Occupational Therapy in Health Care;journal;7380577,15413098;247;Q3;28;Medicine (miscellaneous) (Q3),Occupational Therapy (Q3)
12498;21603;Periodica Polytechnica,Mechanical Engineering;journal;3246051;247;Q3;23;Mechanical Engineering (Q3)
12499;11000153753;Physics and Chemistry of Glasses: European Journal of Glass Science and Technology Part B;journal;17533562;247;Q3;28;Electronic,Optical and Magnetic Materials (Q3),Materials Chemistry (Q3),Condensed Matter Physics (Q4),Physical and Theoretical Chemistry (Q4)
12500;18615;Renaissance Quarterly;journal;19350236,00344340;247;Q1;21;History (Q1),Literature and Literary Theory (Q1),Visual Arts and Performing Arts (Q1)
12501;17411;Stahlbau;trade journal;14371049,00389150;247;Q3;21;Building and Construction (Q3),Civil and Structural Engineering (Q3),Mechanical Engineering (Q3),Mechanics of Materials (Q3),Metals and Alloys (Q3)
12502;24281;Studia Neophilologica;journal;393274;247;Q2;11;Philosophy (Q2)
12503;6500153124;Theology and Science;journal;14746719,14746700;247;Q1;14;Religious Studies (Q1),History and Philosophy of Science (Q2),Multidisciplinary (Q2)
12504;21969;Theoretical and Experimental Chemistry;journal;1573935X,00405760;247;Q3;21;Chemistry (miscellaneous) (Q3)
12505;19700186855;ACM Transactions on Accessible Computing;journal;19367228;246;Q3;34;Computer Science Applications (Q3),Human-Computer Interaction (Q3)
12506;16800154737;Archive for the Psychology of Religion;journal;846724,15736121;246;Q1;19;Religious Studies (Q1),Philosophy (Q2),Psychology (miscellaneous) (Q3)
12507;19500157804;Australasian Plant Disease Notes;journal;1833928X;246;Q3;19;Agronomy and Crop Science (Q3),Plant Science (Q3)
12508;23647;Bulletin of Tokyo Dental College,The;journal;408891;246;Q3;26;Medicine (miscellaneous) (Q3)
12509;4700152716;Children and Schools;journal;15328759;246;Q3;33;Education (Q3),Health (social science) (Q3)
12510;15974;Circuit World;journal;3056120;246;Q2;24;Industrial and Manufacturing Engineering (Q2),Electrical and Electronic Engineering (Q3)
12511;21100814516;Complementary Medicine Research;journal;25042106,25042090;246;Q2;44;Complementary and Alternative Medicine (Q2)
12512;13876;Cosmic Research;journal;109525,16083075;246;Q3;23;Aerospace Engineering (Q3),Astronomy and Astrophysics (Q4),Space and Planetary Science (Q4)
12513;20126;Ekonomicky Casopis;journal;133035;246;Q3;19;Economics and Econometrics (Q3)
12514;15374;Journal of Analytical Psychology;journal;14685922,00218770;246;Q3;27;Clinical Psychology (Q3)
12515;20194;Journal of British Studies;journal;219371,15456986;246;Q1;40;History (Q1),Cultural Studies (Q2)
12516;4700152730;Journal of Community Practice;journal;15433706,10705420;246;Q3;36;Development (Q3),Public Administration (Q3),Sociology and Political Science (Q3)
12517;22542;Journal of Conchology;journal;220019;246;Q4;21;Aquatic Science (Q4),Ecology,Evolution,Behavior and Systematics (Q4)
12518;28250;Journal of Psychosocial Nursing and Mental Health Services;journal;2793695;246;Q3;39;Psychiatry and Mental Health (Q3)
12519;24066;LC-GC North America;journal;15275949;246;Q3;37;Analytical Chemistry (Q3)
12520;21037;New Zealand Entomologist;journal;11793430,00779960;246;Q3;21;Insect Science (Q3)
12521;100968;Oral Radiology;journal;16139674,09116030;246;Q3;20;Dentistry (miscellaneous) (Q3),Radiology,Nuclear Medicine and Imaging (Q3)
12522;14303;Otolaryngologia Polska;journal;23008423,00306660;246;Q3;18;Otorhinolaryngology (Q3)
12523;16035;Restaurator;journal;345806,18658431;246;Q2;30;Conservation (Q2),Media Technology (Q2),Materials Science (miscellaneous) (Q3)
12524;19315;Rivista di Psichiatria;journal;356484,20382502;246;Q3;24;Psychiatry and Mental Health (Q3)
12525;5800196259;Russian History;journal;0094288X;246;Q1;11;History (Q1)
12526;26485;Russian Journal of Organic Chemistry;journal;10704280,16083390;246;Q4;37;Organic Chemistry (Q4)
12527;18989;Somnologie;journal;1439054X,14329123;246;Q4;29;Physiology (medical) (Q4)
12528;19700170288;Visual Communication Quarterly;journal;15551407,15551390;246;Q3;20;Communication (Q3),Education (Q3)
12529;13606;Biology Bulletin;journal;16083059,10623590;245;Q3;24;Agricultural and Biological Sciences (miscellaneous) (Q3),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q3)
12530;21385;Canadian Journal of Administrative Sciences;journal;19364490,08250380;245;Q3;55;Business and International Management (Q3),Management of Technology and Innovation (Q3),Marketing (Q3),Public Administration (Q3)
12531;21100774141;China Finance Review International;journal;20441398,20441400;245;Q3;17;Finance (Q3)
12532;21100445637;Clinical Nutrition ESPEN;journal;24054577;245;Q3;30;Endocrinology,Diabetes and Metabolism (Q3),Nutrition and Dietetics (Q3)
12533;21100202714;Drugs and Alcohol Today;journal;17459265;245;Q3;18;Clinical Psychology (Q3),Medicine (miscellaneous) (Q3),Psychiatry and Mental Health (Q3)
12534;20657;Enterprise and Society;journal;14672227,14672240;245;Q1;29;History (Q1),Business,Management and Accounting (miscellaneous) (Q3)
12535;4400151712;International Journal of Fruit Science;journal;15538362;245;Q3;26;Agronomy and Crop Science (Q3),Ecology (Q3),Horticulture (Q3),Plant Science (Q3)
12536;21100385808;Journal of Asia Business Studies;journal;15592243,15587890;245;Q2;27;Economics,Econometrics and Finance (miscellaneous) (Q2),Business and International Management (Q3),Strategy and Management (Q3)
12537;15157;Journal of the Chinese Institute of Engineers,Transactions of the Chinese Institute of Engineers.Series A/Chung-kuo Kung Ch'eng Hsuch K'an;journal;2533839,21587299;245;Q2;37;Engineering (miscellaneous) (Q2)
12538;84340;Nihon Reoroji Gakkaishi;journal;3871533;245;Q3;18;Materials Science (miscellaneous) (Q3),Mechanical Engineering (Q3),Mechanics of Materials (Q3),Condensed Matter Physics (Q4)
12539;4700152462;Physics of Particles and Nuclei Letters;journal;15318567,15474770;245;Q3;22;Atomic and Molecular Physics,and Optics (Q3),Radiation (Q3),Radiology,Nuclear Medicine and Imaging (Q3),Nuclear and High Energy Physics (Q4)
12540;12899;Spectroscopy Letters;journal;387010,15322289;245;Q3;41;Analytical Chemistry (Q3),Atomic and Molecular Physics,and Optics (Q3),Spectroscopy (Q3)
12541;25805;UPB Scientific Bulletin,Series A: Applied Mathematics and Physics;journal;12237027;245;Q3;26;Physics and Astronomy (miscellaneous) (Q3),Applied Mathematics (Q4)
12542;21100246537;Botanica Serbica;journal;18212638,18212160;244;Q3;11;Plant Science (Q3)
12543;13243;Chaucer Review,The;journal;15284204,00092000;244;Q1;14;Literature and Literary Theory (Q1)
12544;19700186875;Computational Thermal Sciences;journal;19402554,19402500;244;Q3;22;Computational Mathematics (Q3),Energy Engineering and Power Technology (Q3),Fluid Flow and Transfer Processes (Q3),Surfaces and Interfaces (Q4)
12545;37958;Geographical Review;journal;167428,19310846;244;Q3;50;Earth-Surface Processes (Q3),Geography,Planning and Development (Q3)
12546;19700175133;Heart International;journal;20362579,18261870;244;Q3;13;Cardiology and Cardiovascular Medicine (Q3)
12547;145054;International Economics and Economic Policy;journal;00205230,16124804,16124812;244;Q3;28;Economics and Econometrics (Q3)
12548;21100198470;International Journal of Information Systems and Supply Chain Management;journal;19355726,19355730;244;Q3;17;Information Systems (Q3),Management Information Systems (Q3)
12549;28325;International Journal of Parallel Programming;journal;8857458;244;Q3;38;Information Systems (Q3),Software (Q3),Theoretical Computer Science (Q4)
12550;19152;Israel Journal of Plant Sciences;journal;7929978,22238980;244;Q3;36;Agronomy and Crop Science (Q3),Plant Science (Q3),Ecology,Evolution,Behavior and Systematics (Q4)
12551;25314;Journal of Drug Education;journal;15414159,00472380;244;Q3;43;Health (social science) (Q3),Medicine (miscellaneous) (Q3),Psychiatry and Mental Health (Q3),Public Health,Environmental and Occupational Health (Q3)
12552;19700186890;Journal of Electrical Systems;journal;11125209;244;Q2;19;Computer Science (miscellaneous) (Q2),Electrical and Electronic Engineering (Q3)
12553;21100787105;Journal of Environmental Accounting and Management;journal;23256206,23256190;244;Q2;14;Urban Studies (Q2),Accounting (Q3),Ecology (Q3),Management,Monitoring,Policy and Law (Q3),Strategy and Management (Q3),Ecological Modeling (Q4)
12554;13571;Journal of Polymer Engineering;journal;3346447;244;Q3;31;Chemical Engineering (miscellaneous) (Q3),Materials Chemistry (Q3),Polymers and Plastics (Q3)
12555;12200154705;Journal of Vibroengineering;journal;13928716;244;Q3;30;Materials Science (miscellaneous) (Q3),Mechanical Engineering (Q3)
12556;145103;Nexus Network Journal;journal;15224600;244;Q1;20;Architecture (Q1),Visual Arts and Performing Arts (Q1),Mathematics (miscellaneous) (Q3)
12557;5000156907;Polimeros;journal;1041428;244;Q3;35;Chemical Engineering (miscellaneous) (Q3),Organic Chemistry (Q4)
12558;17600155322;Revista Espanola de Sociologia;journal;15782824;244;Q3;12;Sociology and Political Science (Q3)
12559;18112;Sociologicky Casopis;journal;380288;244;Q3;25;Sociology and Political Science (Q3)
12560;21100202950;Zephyrus;journal;5147336;244;Q1;12;History (Q1),Archeology (Q2),Archeology (arts and humanities) (Q2)
12561;33502;Acupuncture and Electro-Therapeutics Research;journal;3601293,21679010;243;Q2;27;Complementary and Alternative Medicine (Q2),Anesthesiology and Pain Medicine (Q3),Neuroscience (miscellaneous) (Q4)
12562;5900152782;Architectural Design;journal;38504;243;Q1;28;Architecture (Q1),Visual Arts and Performing Arts (Q1)
12563;21100814051;Information Discovery and Delivery;journal;23986247;243;Q3;20;Library and Information Sciences (Q3)
12564;19700173116;Journal of Children's Services;journal;17466660;243;Q3;24;Education (Q3),Health (social science) (Q3),Law (Q3),Sociology and Political Science (Q3),Developmental and Educational Psychology (Q4)
12565;145510;Libri;journal;242667;243;Q3;28;Library and Information Sciences (Q3)
12566;21100223804;Magnetic Resonance in Solids;journal;20725981;243;Q3;10;Electronic,Optical and Magnetic Materials (Q3),Atomic and Molecular Physics,and Optics (Q4),Nuclear and High Energy Physics (Q4),Spectroscopy (Q4)
12567;19700183135;Pan African Medical Journal;journal;19378688;243;Q3;43;Medicine (miscellaneous) (Q3)
12568;19700187610;Pedagogies;journal;15544818,1554480X;243;Q3;19;Education (Q3)
12569;16882;Periodica Polytechnica: Civil Engineering;journal;5536626,15873773;243;Q3;27;Civil and Structural Engineering (Q3),Geotechnical Engineering and Engineering Geology (Q3)
12570;85143;Records of the Australian Museum;journal;671975;243;Q1;23;History (Q1),Museology (Q1),Animal Science and Zoology (Q3),Ecology,Evolution,Behavior and Systematics (Q4)
12571;19700188158;Research in Drama Education;journal;1470112X,13569783;243;Q1;17;Literature and Literary Theory (Q1),Visual Arts and Performing Arts (Q1),Education (Q3)
12572;21100417465;Reviews of Adhesion and Adhesives;journal;21680973,21680970;243;Q3;18;Ceramics and Composites (Q3),Materials Chemistry (Q3),Polymers and Plastics (Q3),Surfaces,Coatings and Films (Q3)
12573;19072;Revue des Maladies Respiratoires;journal;17762588,07618430;243;Q3;32;Pulmonary and Respiratory Medicine (Q3)
12574;14821;Social Behavior and Personality;journal;11796391,03012210;243;Q4;69;Social Psychology (Q4)
12575;18905;Tierarztliche Praxis Ausgabe G: Grosstiere - Nutztiere;journal;14341220,25675830;243;Q3;20;Veterinary (miscellaneous) (Q3),Food Animals (Q4)
12576;19700181417;Acta Borealia;journal;1503111X,08003831;242;Q1;18;History (Q1),Anthropology (Q2),Cultural Studies (Q2),Sociology and Political Science (Q3)
12577;13538;Advanced Composites Letters;journal;9636935;242;Q2;25;Industrial and Manufacturing Engineering (Q2),Ceramics and Composites (Q3)
12578;23617;AI Communications;journal;9217126;242;Q3;42;Artificial Intelligence (Q3)
12579;12300154701;Baltic Forestry;journal;20299230,13921360;242;Q3;21;Forestry (Q3)
12580;13264;Biological Rhythm Research;journal;17444179,09291020;242;Q4;37;Ecology,Evolution,Behavior and Systematics (Q4),Physiology (Q4),Physiology (medical) (Q4)
12581;85637;Cereal Research Communications;journal;17889170,01333720;242;Q3;37;Agronomy and Crop Science (Q3),Genetics (Q4),Physiology (Q4)
12582;110201;Education for Health: Change in Learning and Practice;journal;14695804,13576280;242;Q3;38;Education (Q3),Medicine (miscellaneous) (Q3)
12583;6000194782;Games;journal;20734336;242;Q4;21;Applied Mathematics (Q4),Statistics and Probability (Q4),Statistics,Probability and Uncertainty (Q4)
12584;21100215172;HTM - Journal of Heat Treatment and Materials;trade journal;21941831,18672490;242;Q2;12;Industrial and Manufacturing Engineering (Q2),Materials Chemistry (Q3),Metals and Alloys (Q3)
12585;14746;IDS Bulletin;journal;2655012,17595436;242;Q3;53;Development (Q3),Geography,Planning and Development (Q3)
12586;18247;Indian Journal of Animal Sciences;journal;3678318;242;Q3;26;Animal Science and Zoology (Q3),Veterinary (miscellaneous) (Q3)
12587;17966;International Journal of Electrical Engineering and Education;journal;20504578,00207210;242;Q3;26;Education (Q3),Electrical and Electronic Engineering (Q3)
12588;21100821160;International Journal of Molecular and Cellular Medicine;journal;22519645,22519640;242;Q3;18;Biotechnology (Q3),Biochemistry (Q4),Cell Biology (Q4),Genetics (Q4),Molecular Biology (Q4),Molecular Medicine (Q4)
12589;19513;International Journal of Network Management;journal;10557148,10991190;242;Q3;33;Computer Networks and Communications (Q3),Computer Science Applications (Q3)
12590;5700164821;Interventions;journal;1369801X;242;Q1;17;History (Q1),Anthropology (Q2)
12591;12100154707;Journal of Asian Architecture and Building Engineering;journal;13472852,13467580;242;Q1;25;Architecture (Q1),Cultural Studies (Q2),Arts and Humanities (miscellaneous) (Q3),Building and Construction (Q3),Civil and Structural Engineering (Q3)
12592;15647;Journal of Historical Sociology;journal;14676443,09521910;242;Q1;28;History (Q1),Sociology and Political Science (Q3)
12593;23403;Journal of Homeland Security and Emergency Management;journal;15477355;242;Q3;27;Business,Management and Accounting (miscellaneous) (Q3),Safety Research (Q3),Safety,Risk,Reliability and Quality (Q3)
12594;21100242617;Journal of Information,Communication and Ethics in Society;journal;17588871,1477996X;242;Q2;24;Philosophy (Q2),Communication (Q3),Computer Networks and Communications (Q3),E-learning (Q3),Sociology and Political Science (Q3)
12595;21100269616;Journal of Intellectual Disabilities and Offending Behaviour;journal;20508824;242;Q3;13;Clinical Psychology (Q3),Pathology and Forensic Medicine (Q3),Psychiatry and Mental Health (Q3)
12596;21100464566;Journal of International Society of Preventive and Community Dentistry;journal;22310762,22501000;242;Q3;27;Dentistry (miscellaneous) (Q3)
12597;15216;Journal of the American Podiatric Medical Association;journal;87507315,19308260;242;Q2;64;Podiatry (Q2),Medicine (miscellaneous) (Q3),Orthopedics and Sports Medicine (Q3)
12598;15583;New Generation Computing;journal;2883635,18827055;242;Q3;29;Computer Networks and Communications (Q3),Hardware and Architecture (Q3),Software (Q3),Theoretical Computer Science (Q4)
12599;21100199756;Organic Communications;journal;13076175;242;Q4;17;Organic Chemistry (Q4)
12600;13663;Periodica Polytechnica: Chemical Engineering;journal;3245853,15873765;242;Q3;25;Chemical Engineering (miscellaneous) (Q3)
12601;17142;Scandinavian Journal of History;journal;3468755,15027716;242;Q1;21;History (Q1)
12602;21100399434;Spanish Journal of Soil Science;journal;22536574;242;Q3;12;Soil Science (Q3)
12603;5700154419;Text and Performance Quarterly;journal;10462937;242;Q1;32;Literature and Literary Theory (Q1),Visual Arts and Performing Arts (Q1),Communication (Q3)
12604;28883;Zygon;journal;5912385,14679744;242;Q1;28;Religious Studies (Q1),Cultural Studies (Q2),Education (Q3)
12605;21100206241;Algebra and Discrete Mathematics;journal;17263255;241;Q4;10;Algebra and Number Theory (Q4),Discrete Mathematics and Combinatorics (Q4)
