Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
3697;14018;Human Movement Science;journal;1679457,18727646;563;Q1;100;Medicine (miscellaneous) (Q1),Biophysics (Q2),Orthopedics and Sports Medicine (Q2),Sports Science (Q2),Experimental and Cognitive Psychology (Q3)
3698;18652;IAWA Journal;journal;22941932,09281540;563;Q1;57;Forestry (Q1),Plant Science (Q2)
3699;18300156732;International Perspectives on Sexual and Reproductive Health;journal;19440405,19440390;563;Q1;66;Demography (Q1),Geography,Planning and Development (Q1),Public Health,Environmental and Occupational Health (Q1)
3700;17882;Nuclear Engineering and Design;journal;295493;563;Q1;115;Mechanical Engineering (Q1),Nuclear Energy and Engineering (Q1),Safety,Risk,Reliability and Quality (Q1),Waste Management and Disposal (Q1),Materials Science (miscellaneous) (Q2),Nuclear and High Energy Physics (Q3)
3701;16158;Proceedings of the Institution of Civil Engineers: Geotechnical Engineering;journal;13532618,17518560;563;Q1;46;Earth and Planetary Sciences (miscellaneous) (Q1),Geotechnical Engineering and Engineering Geology (Q1)
3702;13538;Advanced Composites Letters;journal;9636935;562;Q1;25;Industrial and Manufacturing Engineering (Q1),Ceramics and Composites (Q2)
3703;22623;Geochemical Journal;journal;167002;562;Q2;64;Geophysics (Q2),Geochemistry and Petrology (Q3)
3704;21100247800;Phycological Research;journal;13220829,14401840;562;Q3;49;Ecology,Evolution,Behavior and Systematics (Q3),Physiology (Q3)
3705;19747;Acta Mechanica;journal;16196937,00015970;561;Q1;84;Mechanical Engineering (Q1),Computational Mechanics (Q2)
3706;20032;Acta Radiologica;journal;2841851,16000455;561;Q1;78;Medicine (miscellaneous) (Q1),Radiological and Ultrasound Technology (Q2),Radiology,Nuclear Medicine and Imaging (Q2)
3707;40944;Genome Biology;journal;14747596;561;Q3;284;Cell Biology (Q3),Ecology,Evolution,Behavior and Systematics (Q3),Genetics (Q3)
3708;22380;International Journal of Infectious Diseases;journal;12019712,18783510;561;Q1;118;Medicine (miscellaneous) (Q1),Infectious Diseases (Q2),Microbiology (medical) (Q2)
3709;12568;Oncology Reports;journal;1021335X,17912431;561;Q1;108;Medicine (miscellaneous) (Q1),Oncology (Q2),Cancer Research (Q3)
3710;14608;Ophthalmic Genetics;journal;13816810,17445090;561;Q1;44;Pediatrics,Perinatology and Child Health (Q1),Ophthalmology (Q2),Genetics (clinical) (Q3)
3711;16400154731;School Leadership and Management;journal;13632434,13642630;561;Q1;49;Education (Q1),Arts and Humanities (miscellaneous) (Q2),Strategy and Management (Q2)
3712;20870;Telecommunications Policy;journal;3085961;561;Q2;81;Electrical and Electronic Engineering (Q2),Human Factors and Ergonomics (Q2),Information Systems (Q2)
3713;144794;Written Communication;journal;7410883;561;Q1;62;Literature and Literary Theory (Q1),Communication (Q2)
3714;20146;Industrial Relations;journal;00198676,1468232X;560;Q1;60;Industrial Relations (Q1),Management of Technology and Innovation (Q1),Organizational Behavior and Human Resource Management (Q2),Strategy and Management (Q2)
3715;15413;Journal of Cognition and Development;journal;15327647,15248370;560;Q2;64;Developmental and Educational Psychology (Q2),Psychiatry and Mental Health (Q2),Experimental and Cognitive Psychology (Q3)
3716;13147;Supportive Care in Cancer;journal;14337339,09414360;560;Q2;128;Oncology (Q2)
3717;16956;Cities;journal;2642751;559;Q1;114;Development (Q1),Tourism,Leisure and Hospitality Management (Q1),Sociology and Political Science (Q2),Urban Studies (Q2)
3718;13563;Educational and Psychological Measurement;journal;131644,15523888;559;Q1;105;Education (Q1),Applied Mathematics (Q2),Applied Psychology (Q2),Developmental and Educational Psychology (Q2),Psychology (miscellaneous) (Q2)
3719;29956;Journal of Pediatric Hematology/Oncology;journal;10774114,15363680;559;Q1;83;Pediatrics,Perinatology and Child Health (Q1),Hematology (Q2),Oncology (Q2)
3720;14917;Radiation and Environmental Biophysics;journal;0301634X,14322099;559;Q1;57;Environmental Science (miscellaneous) (Q1),Biophysics (Q2),Radiation (Q2)
3721;24228;Review of Social Economy;journal;14701162,00346760;559;Q2;38;Economics and Econometrics (Q2)
3722;18062;Sociologia Ruralis;journal;14679523,00380200;559;Q2;97;Sociology and Political Science (Q2)
3723;22701;Applied Organometallic Chemistry;journal;2682605,10990739;558;Q2;82;Chemistry (miscellaneous) (Q2),Inorganic Chemistry (Q2)
3724;21017;Bird Conservation International;journal;9592709,14740001;558;Q2;47;Animal Science and Zoology (Q2),Ecology (Q2),Nature and Landscape Conservation (Q2)
3725;12262;Formal Methods in System Design;journal;15728102,09259860;558;Q2;56;Hardware and Architecture (Q2),Software (Q2),Theoretical Computer Science (Q2)
3726;21472;Journal of Teaching in Physical Education;journal;2735024,15432769;558;Q1;65;Education (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Orthopedics and Sports Medicine (Q2),Sports Science (Q2)
3727;26696;Microelectronic Engineering;journal;1679317;558;Q2;106;Atomic and Molecular Physics,and Optics (Q2),Condensed Matter Physics (Q2),Electrical and Electronic Engineering (Q2),Electronic,Optical and Magnetic Materials (Q2),Surfaces,Coatings and Films (Q2),Nanoscience and Nanotechnology (Q3)
3728;19418;Clinical Nephrology;journal;3010430;557;Q1;79;Medicine (miscellaneous) (Q1),Nephrology (Q2)
3729;21100201787;Danish Medical Journal;journal;22451919;557;Q1;53;Medicine (miscellaneous) (Q1)
3730;13655;International Polymer Processing;journal;21958602,0930777X;557;Q1;38;Chemical Engineering (miscellaneous) (Q1),Industrial and Manufacturing Engineering (Q1),Polymers and Plastics (Q1),Materials Chemistry (Q2)
3731;14822;Xenobiotica;journal;498254,13665928;557;Q1;85;Medicine (miscellaneous) (Q1),Health,Toxicology and Mutagenesis (Q2),Pharmacology (Q2),Toxicology (Q2),Biochemistry (Q3)
3732;21887;European Journal of Anaesthesiology;journal;2650215,13652346;556;Q1;84;Anesthesiology and Pain Medicine (Q1)
3733;23404;Experimental Physiology;journal;1469445X,09580670;556;Q3;111;Physiology (Q3)
3734;31815;Journal of African Earth Sciences;journal;1464343X;556;Q2;89;Earth-Surface Processes (Q2),Geology (Q2)
3735;25194;Journal of Applied Electrochemistry;journal;15728838,0021891X;556;Q1;122;Chemical Engineering (miscellaneous) (Q1),Electrochemistry (Q2),Materials Chemistry (Q2)
3736;17239;Journal of Thoracic Imaging;journal;8835993,15360237;556;Q2;63;Pulmonary and Respiratory Medicine (Q2),Radiology,Nuclear Medicine and Imaging (Q2)
3737;12499;Neuro-Oncology;journal;15228517,15235870;556;Q2;150;Neurology (clinical) (Q2),Oncology (Q2),Cancer Research (Q3)
3738;25414;Best Practice and Research in Clinical Endocrinology and Metabolism;journal;1521690X,15321908;555;Q2;121;Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3739;16891;BioFactors;journal;9516433,18728081;555;Q1;106;Medicine (miscellaneous) (Q1),Clinical Biochemistry (Q2),Biochemistry (Q3),Molecular Medicine (Q3)
3740;19704;Bulletin of Entomological Research;journal;14752670,00074850;555;Q1;76;Medicine (miscellaneous) (Q1),Agronomy and Crop Science (Q2),Insect Science (Q2)
3741;22792;Industrial Marketing Management;journal;198501;555;Q1;161;Marketing (Q1)
3742;14388;Information Processing Letters;journal;200190;555;Q2;82;Computer Science Applications (Q2),Information Systems (Q2),Theoretical Computer Science (Q2),Signal Processing (Q3)
3743;16052;International Biodeterioration and Biodegradation;journal;9648305;555;Q1;120;Waste Management and Disposal (Q1),Biomaterials (Q2),Microbiology (Q3)
3744;28075;International Journal of Modern Physics B;journal;2179792,17936578;555;Q2;79;Condensed Matter Physics (Q2),Statistical and Nonlinear Physics (Q3)
3745;16868;Motor Control;journal;10871640,15432700;555;Q1;51;Physical Therapy,Sports Therapy and Rehabilitation (Q1),Neurology (clinical) (Q2),Physiology (medical) (Q2),Sports Science (Q2)
3746;25494;Southern Economic Journal;journal;384038;555;Q2;64;Economics and Econometrics (Q2)
3747;35872;American Journal of Potato Research;journal;18749380,1099209X;554;Q2;56;Agronomy and Crop Science (Q2),Plant Science (Q2)
3748;29082;Phase Transitions;journal;10290338,01411590;554;Q2;48;Instrumentation (Q2),Materials Science (miscellaneous) (Q2)
3749;24377;Social Studies of Science;journal;14603659,03063130;554;Q1;100;History (Q1),History and Philosophy of Science (Q1),Social Sciences (miscellaneous) (Q1)
3750;15490;Biotechnology and Genetic Engineering Reviews;journal;2648725,20465556;553;Q2;46;Bioengineering (Q2),Biotechnology (Q2),Molecular Biology (Q3)
3751;24593;Calphad: Computer Coupling of Phase Diagrams and Thermochemistry;journal;3645916;553;Q1;69;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q2),Computer Science Applications (Q2)
3752;12663;Early Human Development;journal;18726232,03783780;553;Q1;105;Pediatrics,Perinatology and Child Health (Q1),Obstetrics and Gynecology (Q2)
3753;14487;Journal of Ocular Pharmacology and Therapeutics;journal;15577732,10807680;553;Q2;68;Ophthalmology (Q2),Pharmacology (Q2),Pharmacology (medical) (Q2)
3754;22965;Journal of Personal Selling and Sales Management;journal;15577813,08853130;553;Q1;75;Management of Technology and Innovation (Q1),Human Factors and Ergonomics (Q2)
3755;22322;Organization;journal;13505084,14617320;553;Q1;110;Business,Management and Accounting (miscellaneous) (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q2)
3756;14309;Otolaryngologic Clinics of North America;journal;15578259,00306670;553;Q1;79;Medicine (miscellaneous) (Q1),Otorhinolaryngology (Q2)
3757;16855;Biochemical Society Transactions;journal;14708752,03005130;552;Q3;154;Biochemistry (Q3)
3758;26026;IEEE Transactions on Applied Superconductivity;journal;10518223;552;Q2;92;Condensed Matter Physics (Q2),Electrical and Electronic Engineering (Q2),Electronic,Optical and Magnetic Materials (Q2)
3759;21655;Journal of Biomaterials Applications;journal;8853282,15308022;552;Q2;63;Biomaterials (Q2),Biomedical Engineering (Q2)
3760;15104;Journal of Developmental and Behavioral Pediatrics;journal;0196206X,15367312;552;Q1;114;Pediatrics,Perinatology and Child Health (Q1),Developmental and Educational Psychology (Q2),Psychiatry and Mental Health (Q2)
3761;25452;Journal of Wood Science;journal;14350211,16114660;552;Q3;70;Biomaterials (Q3)
3762;19862;Mycotaxon;journal;934666;552;Q2;46;Plant Science (Q2),Ecology,Evolution,Behavior and Systematics (Q3)
3763;21767;Progress in Neuro-Psychopharmacology and Biological Psychiatry;journal;18784216,02785850;552;Q2;142;Pharmacology (Q2),Biological Psychiatry (Q4)
3764;25691;West European Politics;journal;1402382,17439655;552;Q1;93;Political Science and International Relations (Q1)
3765;27086;American Journal of the Medical Sciences;journal;29629;551;Q1;97;Medicine (miscellaneous) (Q1)
3766;25075;Ecotoxicology;journal;9639292,15733017;551;Q1;101;Management,Monitoring,Policy and Law (Q1),Medicine (miscellaneous) (Q1),Health,Toxicology and Mutagenesis (Q2),Toxicology (Q2)
3767;130140;Geographical Research;journal;17455863,17455870;551;Q1;53;Geography,Planning and Development (Q1),Earth-Surface Processes (Q2)
3768;14656;In Vitro Cellular and Developmental Biology - Animal;journal;10712690,1543706X;551;Q1;65;Medicine (miscellaneous) (Q1),Cell Biology (Q3),Developmental Biology (Q3)
3769;23176;Indagationes Mathematicae;journal;193577;551;Q2;32;Mathematics (miscellaneous) (Q2)
3770;24642;Journal of Molecular Structure;journal;222860;551;Q2;117;Analytical Chemistry (Q2),Inorganic Chemistry (Q2),Organic Chemistry (Q3),Spectroscopy (Q3)
3771;19834;Sleep Medicine;journal;18785506,13899460;551;Q1;141;Medicine (miscellaneous) (Q1)
3772;19248;Thoracic and Cardiovascular Surgeon;journal;14391902,01716430;551;Q2;57;Cardiology and Cardiovascular Medicine (Q2),Pulmonary and Respiratory Medicine (Q2),Surgery (Q2)
3773;12444;Aeronautical Journal;journal;19240;550;Q1;48;Aerospace Engineering (Q1)
3774;22492;Blood Pressure Monitoring;journal;14735725,13595240;550;Q1;65;Advanced and Specialized Nursing (Q1),Assessment and Diagnosis (Q1),Medicine (miscellaneous) (Q1),Cardiology and Cardiovascular Medicine (Q2),Internal Medicine (Q2)
3775;24719;Human Resource Management Review;journal;10534822;550;Q2;111;Applied Psychology (Q2),Organizational Behavior and Human Resource Management (Q2)
3776;29163;International Journal of Aging and Human Development;journal;914150,15413535;550;Q1;66;Geriatrics and Gerontology (Q1),Aging (Q2),Developmental and Educational Psychology (Q2)
3777;19888;Medical Letter on Drugs and Therapeutics;journal;0025732X,15232859;550;Q1;20;Medicine (miscellaneous) (Q1),Pharmacology (Q2),Pharmacology (medical) (Q2)
3778;19911;New Zealand Journal of Botany;journal;0028825X,11758643;550;Q2;39;Plant Science (Q2),Ecology,Evolution,Behavior and Systematics (Q3)
3779;25809;Positivity;journal;13851292,15729280;550;Q2;32;Mathematics (miscellaneous) (Q2),Theoretical Computer Science (Q2),Analysis (Q3)
3780;5600157616;Text and Talk;journal;18607330,18607350;550;Q1;49;Linguistics and Language (Q1),Philosophy (Q1),Communication (Q2)
3781;13809;Canadian Journal of Remote Sensing;journal;17127971,07038990;549;Q1;81;Earth and Planetary Sciences (miscellaneous) (Q1)
3782;130100;Journal of Educational Administration;journal;9578234;549;Q1;66;Education (Q1),Public Administration (Q2)
3783;25296;Journal of Gastroenterology and Hepatology (Australia);journal;14401746,08159320;549;Q1;144;Gastroenterology (Q1),Hepatology (Q2)
3784;29512;Radiation Measurements;journal;13504487;549;Q2;105;Instrumentation (Q2),Radiation (Q2)
3785;21522;Ceramics International;journal;2728842;548;Q1;140;Process Chemistry and Technology (Q1),Ceramics and Composites (Q2),Electronic,Optical and Magnetic Materials (Q2),Materials Chemistry (Q2),Surfaces,Coatings and Films (Q2)
3786;15006;European Journal of Pediatrics;journal;3406199,14321076;548;Q2;105;Pediatrics,Perinatology and Child Health (Q2)
3787;22562;Journal of Herpetology;journal;221511;548;Q2;64;Animal Science and Zoology (Q2),Ecology,Evolution,Behavior and Systematics (Q3)
3788;23646;Journal of Science Education and Technology;journal;10590145,15731840;548;Q1;74;Education (Q1),Engineering (miscellaneous) (Q1)
3789;23481;Journal of Vestibular Research: Equilibrium and Orientation;journal;9574271,18786464;548;Q2;60;Neurology (clinical) (Q2),Otorhinolaryngology (Q2),Neuroscience (miscellaneous) (Q3),Sensory Systems (Q3)
3790;18300156734;Main Group Chemistry;journal;17451167,10241220;548;Q2;22;Inorganic Chemistry (Q2),Materials Chemistry (Q2),Organic Chemistry (Q3)
3791;21099;Pharmaceutical Development and Technology;journal;10837450,10979870;548;Q1;66;Medicine (miscellaneous) (Q1),Pharmaceutical Science (Q1)
3792;21100230300;Transactions of the ASABE;journal;21510040,21510030;548;Q1;0;Forestry (Q1),Agronomy and Crop Science (Q2),Biomedical Engineering (Q2),Food Science (Q2),Soil Science (Q2)
3793;12721;Journal of Parenteral and Enteral Nutrition;journal;19412444,01486070;547;Q1;110;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q2)
3794;15755;Pediatric Transplantation;journal;13973142,13993050;547;Q2;74;Pediatrics,Perinatology and Child Health (Q2),Transplantation (Q2)
3795;14464;Polymer Testing;journal;1429418;547;Q1;115;Polymers and Plastics (Q1),Organic Chemistry (Q3)
3796;13674;Dysphagia;journal;0179051X,14320460;546;Q1;94;Gastroenterology (Q1),Speech and Hearing (Q1),Otorhinolaryngology (Q2)
3797;27003;Geoscience Canada;journal;3150941;546;Q1;34;Earth and Planetary Sciences (miscellaneous) (Q1)
3798;25963;Haemophilia;journal;13518216,13652520;546;Q1;100;Medicine (miscellaneous) (Q1),Hematology (Q2),Genetics (clinical) (Q3)
3799;19207;Journal of Bryology;journal;17432820,03736690;546;Q2;37;Plant Science (Q2),Ecology,Evolution,Behavior and Systematics (Q3)
3800;14420;Journal of Career Development;journal;8948453,15733548;546;Q2;52;Applied Psychology (Q2),Education (Q2),Organizational Behavior and Human Resource Management (Q2),Psychology (miscellaneous) (Q2)
3801;15451;Journal of Counseling and Development;journal;15566676,07489630;546;Q2;86;Applied Psychology (Q2)
3802;26288;Journal of Latin American Studies;journal;0022216X,1469767X;546;Q1;48;Geography,Planning and Development (Q1),Arts and Humanities (miscellaneous) (Q2),Sociology and Political Science (Q2)
3803;22106;Notornis;journal;294470;546;Q2;24;Animal Science and Zoology (Q2)
3804;25708;Numerical Algorithms;journal;10171398,15729270;546;Q3;71;Applied Mathematics (Q3)
3805;14254;Autism;journal;14617005,13623610;545;Q2;112;Developmental and Educational Psychology (Q2)
3806;12772;British Journal of Health Psychology;journal;1359107X,20448287;545;Q1;98;Medicine (miscellaneous) (Q1),Applied Psychology (Q2)
3807;25315;Journal of Drug Issues;journal;220426,19451369;545;Q1;57;Medicine (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1),Health (social science) (Q2),Psychiatry and Mental Health (Q2)
3808;21092;Mechanics Based Design of Structures and Machines;journal;15397742,15397730;545;Q1;47;Automotive Engineering (Q1),Ocean Engineering (Q1),Aerospace Engineering (Q2),Civil and Structural Engineering (Q2),Condensed Matter Physics (Q2),Mathematics (miscellaneous) (Q2),Mechanical Engineering (Q2),Mechanics of Materials (Q2)
3809;27971;Zeitschrift fur Angewandte Mathematik und Physik;journal;14209039,00442280;545;Q2;65;Physics and Astronomy (miscellaneous) (Q2),Applied Mathematics (Q3),Mathematics (miscellaneous) (Q3)
3810;86164;Archaeometry;journal;0003813X,14754754;544;Q1;76;Archeology (Q1),History (Q1)
3811;67249;Experimental Agriculture;journal;144797,14694441;544;Q2;51;Agronomy and Crop Science (Q2)
3812;23827;Journal of Cardiac Surgery;journal;8860440,15408191;544;Q2;64;Cardiology and Cardiovascular Medicine (Q2),Surgery (Q2)
3813;19950;Journal of Nephrology;journal;17246059,11218430;544;Q2;75;Nephrology (Q2)
3814;19257;Journal of Plant Physiology;journal;1761617,16181328;544;Q2;150;Agronomy and Crop Science (Q2),Plant Science (Q2),Physiology (Q3)
3815;14874;Child's Nervous System;journal;2567040,14330350;543;Q1;91;Medicine (miscellaneous) (Q1),Neurology (clinical) (Q2),Pediatrics,Perinatology and Child Health (Q2)
3816;25334;Journal of Substance Abuse Treatment;journal;18736483,07405470;543;Q1;116;Medicine (miscellaneous) (Q1),Clinical Psychology (Q2),Psychiatry and Mental Health (Q2)
3817;12346;Optics and Laser Technology;journal;303992;543;Q2;96;Atomic and Molecular Physics,and Optics (Q2),Electrical and Electronic Engineering (Q2),Electronic,Optical and Magnetic Materials (Q2)
3818;23421;Political Theory;journal;905917,15527476;543;Q1;65;History (Q1),Sociology and Political Science (Q2)
3819;29574;Burns;journal;3054179,18791409;542;Q1;113;Critical Care and Intensive Care Medicine (Q1),Emergency Medicine (Q1),Medicine (miscellaneous) (Q1),Surgery (Q2)
3820;83061;Journal of Archaeological Research;journal;15737756,10590160;542;Q1;60;Archeology (Q1),Archeology (arts and humanities) (Q1),Arts and Humanities (miscellaneous) (Q2)
3821;34545;Journal of Asian Natural Products Research;journal;10286020,14772210;542;Q1;46;Complementary and Alternative Medicine (Q1),Medicine (miscellaneous) (Q1),Pharmaceutical Science (Q1),Drug Discovery (Q2),Pharmacology (Q2),Analytical Chemistry (Q3),Molecular Medicine (Q3),Organic Chemistry (Q3)
3822;17829;Mechanics Research Communications;journal;936413;542;Q2;74;Civil and Structural Engineering (Q2),Condensed Matter Physics (Q2),Materials Science (miscellaneous) (Q2),Mechanical Engineering (Q2),Mechanics of Materials (Q2)
3823;12428;Comptes Rendus - Biologies;journal;17683238,16310690;541;Q1;91;Agricultural and Biological Sciences (miscellaneous) (Q1),Medicine (miscellaneous) (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q2),Immunology and Microbiology (miscellaneous)  (Q2)
3824;25883;Geodinamica Acta;journal;9853111,17783593;541;Q2;0;Earth-Surface Processes (Q2),Geophysics (Q2)
3825;29615;Health Education Research;journal;14653648,02681150;541;Q1;114;Public Health,Environmental and Occupational Health (Q1),Education (Q2)
3826;15629;International Journal of Cooperative Information Systems;journal;2188430;541;Q2;46;Computer Science Applications (Q2),Information Systems (Q2)
3827;20270;Microbiology and Immunology;journal;3855600,13480421;541;Q3;78;Immunology (Q3),Microbiology (Q3),Virology (Q3)
3828;25958;Slavic Review;journal;376779;541;Q1;39;Cultural Studies (Q1),Arts and Humanities (miscellaneous) (Q2)
3829;19186;Clinical and Experimental Rheumatology;journal;0392856X,1593098X;540;Q2;104;Immunology and Allergy (Q2),Rheumatology (Q2),Immunology (Q3)
3830;14891;International Journal of Group Psychotherapy;journal;207284,19432836;540;Q2;30;Clinical Psychology (Q2)
3831;29092;Nuclear Technology;journal;295450;540;Q1;57;Nuclear Energy and Engineering (Q1),Condensed Matter Physics (Q2),Nuclear and High Energy Physics (Q3)
3832;16067;Reading Teacher;journal;340561;540;Q1;56;Linguistics and Language (Q1),Pharmacology (Q2),Pharmacology (medical) (Q2)
3833;14623;Rivista,Italiana di Paleontologiia e Stratigrafia;journal;356883;540;Q2;41;Geology (Q2),Paleontology (Q2),Stratigraphy (Q2)
3834;25244;Bulletin of the Australian Mathematical Society;journal;49727;539;Q3;44;Mathematics (miscellaneous) (Q3)
3835;14119;Disasters;journal;3613666,14677717;539;Q1;78;Earth and Planetary Sciences (miscellaneous) (Q1),Social Sciences (miscellaneous) (Q1)
3836;22250;Forestry;journal;0015752X,14643626;539;Q1;71;Forestry (Q1)
3837;25866;Geo-Marine Letters;journal;2760460,14321157;539;Q1;62;Earth and Planetary Sciences (miscellaneous) (Q1),Environmental Science (miscellaneous) (Q1),Geotechnical Engineering and Engineering Geology (Q1),Oceanography (Q2)
3838;25997;International Journal of Hematology;journal;9255710;539;Q2;83;Hematology (Q2)
3839;25295;Journal of Gastroenterology;journal;9441174;539;Q1;126;Gastroenterology (Q1)
3840;26178;Journal of Public Health Dentistry;journal;224006;539;Q1;70;Dentistry (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q2)
3841;26017;Leukemia Research;journal;18735835,01452130;539;Q2;93;Hematology (Q2),Oncology (Q2),Cancer Research (Q3)
3842;13603;American Journal of Otolaryngology - Head and Neck Medicine and Surgery;journal;1532818X,01960709;538;Q2;66;Otorhinolaryngology (Q2)
3843;15399;Journal of Child and Family Studies;journal;15732843,10621020;538;Q2;87;Developmental and Educational Psychology (Q2),Life-span and Life-course Studies (Q2)
3844;15430;Journal of Community Psychology;journal;15206629,00904390;538;Q1;94;Social Work (Q1),Social Psychology (Q2)
3845;23864;Journal of Computational Mathematics;journal;2549409;538;Q3;40;Computational Mathematics (Q3)
3846;12057;Media Psychology;journal;1532785X,15213269;538;Q2;89;Applied Psychology (Q2),Communication (Q2),Social Psychology (Q2)
3847;20340;Parasitology Research;journal;14321955,09320110;538;Q1;104;Medicine (miscellaneous) (Q1),Veterinary (miscellaneous) (Q1),Infectious Diseases (Q2),Insect Science (Q2),Parasitology (Q2)
3848;36093;Pedobiologia;journal;314056,18731511;538;Q2;76;Soil Science (Q2),Ecology,Evolution,Behavior and Systematics (Q3)
3849;33461;Soil Science and Plant Nutrition;journal;380768,17470765;538;Q2;71;Plant Science (Q2),Soil Science (Q2)
3850;27514;Antioxidants and Redox Signaling;journal;15230864,15577720;537;Q1;217;Medicine (miscellaneous) (Q1),Clinical Biochemistry (Q2),Biochemistry (Q3),Cell Biology (Q3),Molecular Biology (Q3),Physiology (Q3)
3851;15423;Bioresource Technology;journal;9608524,18732976;537;Q1;341;Environmental Engineering (Q1),Medicine (miscellaneous) (Q1),Waste Management and Disposal (Q1),Bioengineering (Q2),Renewable Energy,Sustainability and the Environment (Q2)
3852;17755;Domestic Animal Endocrinology;journal;18790054,07397240;537;Q2;80;Animal Science and Zoology (Q2),Endocrinology (Q2),Food Animals (Q2)
3853;14688;Inflammation;journal;3603997,15732576;537;Q3;70;Immunology (Q3),Immunology and Allergy (Q3)
3854;25610;International Endodontic Journal;journal;13652591,01432890;537;Q1;139;Dentistry (miscellaneous) (Q1)
3855;23030;Journal of the Royal Society of New Zealand;journal;3036758;537;Q1;44;Multidisciplinary (Q1)
3856;5000153503;Music Perception;journal;7307829;537;Q1;66;Music (Q1)
3857;13826;ORL;journal;14230275,03011570;537;Q2;51;Otorhinolaryngology (Q2)
3858;17232;Silvae Genetica;journal;375349;537;Q1;42;Forestry (Q1),Genetics (Q3)
3859;26785;Annals of Clinical and Laboratory Science;journal;917370,15508080;536;Q1;60;Medical Laboratory Technology (Q1),Medicine (miscellaneous) (Q1),Clinical Biochemistry (Q2),Hematology (Q2),Pathology and Forensic Medicine (Q2),Immunology (Q3),Immunology and Allergy (Q3),Microbiology (Q3),Molecular Biology (Q3)
3860;23141;Current Problems in Cardiology;journal;1462806,15356280;536;Q1;55;Medicine (miscellaneous) (Q1),Cardiology and Cardiovascular Medicine (Q2)
3861;26382;Drug and Alcohol Review;journal;14653362,09595240;536;Q1;84;Medicine (miscellaneous) (Q1),Health (social science) (Q2)
3862;12786;Fisheries Science;journal;9199268,14442906;536;Q2;69;Aquatic Science (Q2)
3863;28522;Journal of Macromolecular Science - Physics;journal;1525609X,00222348;536;Q1;52;Polymers and Plastics (Q1),Chemistry (miscellaneous) (Q2),Condensed Matter Physics (Q2),Materials Chemistry (Q2)
3864;23028;New Zealand Journal of Forestry Science;journal;11795395,00480130;536;Q1;34;Chemical Engineering (miscellaneous) (Q1),Forestry (Q1),Ecology (Q2),Plant Science (Q2)
3865;13682;European Archives of Oto-Rhino-Laryngology;journal;9374477,14344726;535;Q1;83;Medicine (miscellaneous) (Q1),Otorhinolaryngology (Q2)
3866;18465;Fluid Dynamics Research;journal;1695983;535;Q1;54;Fluid Flow and Transfer Processes (Q1),Mechanical Engineering (Q2),Physics and Astronomy (miscellaneous) (Q2)
3867;16442;Journal of Travel Medicine;journal;11951982,17088310;535;Q1;69;Medicine (miscellaneous) (Q1),Infectious Diseases (Q2),Public Health,Environmental and Occupational Health (Q2)
3868;19041;Landscape and Urban Planning;journal;1692046;535;Q1;197;Management,Monitoring,Policy and Law (Q1),Ecology (Q2),Nature and Landscape Conservation (Q2)
3869;16317;Clinical Rehabilitation;journal;14770873,02692160;534;Q1;119;Physical Therapy,Sports Therapy and Rehabilitation (Q1),Rehabilitation (Q1)
3870;17777;Equine Veterinary Journal;journal;20423306,04251640;534;Q1;95;Equine (Q1),Medicine (miscellaneous) (Q1)
3871;14676;Infection;journal;3008126,14390973;534;Q1;84;Medicine (miscellaneous) (Q1),Infectious Diseases (Q2),Microbiology (medical) (Q2)
3872;21910;Journal of Clinical Anesthesia;journal;18734529,09528180;534;Q1;76;Anesthesiology and Pain Medicine (Q1)
3873;20612;Journal of Food Safety;journal;1496085,17454565;534;Q2;49;Food Science (Q2),Parasitology (Q2),Microbiology (Q3)
3874;24083;Mitigation and Adaptation Strategies for Global Change;journal;15731596,13812390;534;Q2;83;Ecology (Q2),Global and Planetary Change (Q2)
3875;17325;Nuclear Medicine Communications;journal;14735628,01433640;534;Q1;78;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q2)
3876;19080;Computers in Industry;journal;1663615;533;Q1;117;Engineering (miscellaneous) (Q1),Computer Science (miscellaneous) (Q2)
3877;23991;Current History;journal;113530;533;Q1;24;History (Q1)
3878;18527;Diagnostic Cytopathology;journal;10970339,87551040;533;Q1;71;Medicine (miscellaneous) (Q1),Histology (Q2),Pathology and Forensic Medicine (Q2)
3879;23161;Food Quality and Preference;journal;9503293;533;Q2;144;Food Science (Q2),Nutrition and Dietetics (Q2)
3880;24822;Pattern Analysis and Applications;journal;1433755X,14337541;533;Q2;61;Artificial Intelligence (Q2),Computer Vision and Pattern Recognition (Q3)
3881;29089;Photonic Network Communications;journal;1387974X,15728188;533;Q2;42;Atomic and Molecular Physics,and Optics (Q2),Computer Networks and Communications (Q2),Electrical and Electronic Engineering (Q2),Hardware and Architecture (Q2),Software (Q2)
