Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
8478;17231;Journal of Nuclear Medicine Technology;journal;15355675,00914920;377;Q2;44;Medicine (miscellaneous) (Q2),Radiological and Ultrasound Technology (Q3),Radiology,Nuclear Medicine and Imaging (Q3)
8479;19054;Military Medicine;journal;1930613X,00264075;377;Q2;74;Medicine (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q3)
8480;22149;Oral and Maxillofacial Surgery Clinics of North America;journal;15581365,10423700;377;Q2;45;Surgery (Q2),Oral Surgery (Q3),Otorhinolaryngology (Q3)
8481;19400157008;Revista de la Real Academia de Ciencias Exactas,Fisicas y Naturales - Serie A: Matematicas;journal;15791505,15787300;377;Q3;32;Applied Mathematics (Q3),Computational Mathematics (Q3),Geometry and Topology (Q3),Algebra and Number Theory (Q4),Analysis (Q4)
8482;17504;Social and Legal Studies;journal;9646639,14617390;377;Q2;47;Law (Q2),Social Sciences (miscellaneous) (Q2),Sociology and Political Science (Q2)
8483;4700153005;Annals of Thoracic Medicine;journal;18171737,19983560;376;Q2;40;Surgery (Q2),Cardiology and Cardiovascular Medicine (Q3),Pulmonary and Respiratory Medicine (Q3)
8484;18000156703;Counselling and Psychotherapy Research;journal;14733145,17461410;376;Q2;37;Clinical Psychology (Q2),Psychiatry and Mental Health (Q2),Applied Psychology (Q3)
8485;4700152713;Energy Sources,Part B: Economics,Planning and Policy;journal;15567249;376;Q2;46;Chemical Engineering (miscellaneous) (Q2),Energy Engineering and Power Technology (Q2),Environmental Science (miscellaneous) (Q2),Fuel Technology (Q2),Nuclear Energy and Engineering (Q2),Renewable Energy,Sustainability and the Environment (Q2)
8486;8600153101;Horticultura Brasileira;journal;18069991,01020540;376;Q2;27;Horticulture (Q2),Plant Science (Q3),Soil Science (Q3)
8487;19111;Human Factors and Ergonomics In Manufacturing;journal;10908471,15206560;376;Q2;45;Human Factors and Ergonomics (Q2),Industrial and Manufacturing Engineering (Q2)
8488;25818;International Journal of Refugee Law;journal;14643715,09538190;376;Q2;36;Demography (Q2),Law (Q2),Management,Monitoring,Policy and Law (Q3)
8489;5800224528;Journal of Aesthetics and Art Criticism;journal;15406245,00218530;376;Q1;37;Music (Q1),Philosophy (Q1),Visual Arts and Performing Arts (Q1)
8490;5800207564;Journal of French Language Studies;journal;9592695;376;Q2;25;Linguistics and Language (Q2)
8491;7000153211;Journal of Micro/ Nanolithography,MEMS,and MOEMS;journal;19325134,19325150;376;Q2;44;Electrical and Electronic Engineering (Q2),Mechanical Engineering (Q2),Atomic and Molecular Physics,and Optics (Q3),Condensed Matter Physics (Q3),Electronic,Optical and Magnetic Materials (Q3),Nanoscience and Nanotechnology (Q3)
8492;21183;Journal of Porous Media;journal;19340508,1091028X;376;Q2;42;Materials Science (miscellaneous) (Q2),Mechanical Engineering (Q2),Mechanics of Materials (Q2),Biomedical Engineering (Q3),Condensed Matter Physics (Q3),Modeling and Simulation (Q3)
8493;55581;Pediatric Endocrinology Reviews;journal;15654753;376;Q2;42;Medicine (miscellaneous) (Q2),Pediatrics,Perinatology and Child Health (Q2),Endocrinology,Diabetes and Metabolism (Q3)
8494;7000153220;Research in Post-Compulsory Education;journal;13596748,17475110;376;Q2;23;Education (Q2)
8495;6500153160;Asian Philosophy;journal;9552367,14692961;375;Q1;17;Philosophy (Q1),Religious Studies (Q1)
8496;15249;Engineering,Construction and Architectural Management;journal;1365232X,09699988;375;Q1;68;Architecture (Q1),Building and Construction (Q2),Business,Management and Accounting (miscellaneous) (Q2),Civil and Structural Engineering (Q2)
8497;60815;EPJ Applied Physics;journal;12860042,12860050;375;Q2;51;Instrumentation (Q2),Condensed Matter Physics (Q3),Electronic,Optical and Magnetic Materials (Q3)
8498;145526;Foundations of Chemistry (discontinued);journal;13864238,15728460;375;Q1;20;History (Q1),Chemistry (miscellaneous) (Q2),Biochemistry (Q3)
8499;28472;Fractals;journal;17936543,0218348X;375;Q1;59;Multidisciplinary (Q1),Applied Mathematics (Q3),Modeling and Simulation (Q3),Geometry and Topology (Q4)
8500;5200152631;IEEE Vehicular Technology Magazine;journal;15566072;375;Q2;71;Automotive Engineering (Q2)
8501;21100814051;Information Discovery and Delivery;journal;23986247;375;Q2;20;Library and Information Sciences (Q2)
8502;7100153108;Innovations: Technology and Techniques in Cardiothoracic and Vascular Surgery;journal;15569845,15590880;375;Q2;30;Medicine (miscellaneous) (Q2),Surgery (Q2),Cardiology and Cardiovascular Medicine (Q3)
8503;11600153305;International Journal of Electric and Hybrid Vehicles;journal;17514096,17514090;375;Q2;19;Automotive Engineering (Q2),Fuel Technology (Q2),Renewable Energy,Sustainability and the Environment (Q2)
8504;18500166400;Journal of Nanoelectronics and Optoelectronics (discontinued);journal;15551318,1555130X;375;Q2;26;Electrical and Electronic Engineering (Q2),Electronic,Optical and Magnetic Materials (Q3),Nanoscience and Nanotechnology (Q3)
8505;11600153402;Plant Biotechnology Reports;journal;18635474,18635470;375;Q3;41;Biotechnology (Q3),Plant Science (Q3)
8506;17169;Russian Journal of Plant Physiology;journal;16083407,10214440;375;Q3;57;Plant Science (Q3)
8507;24218;Actas Dermo-Sifiliograficas;journal;17310,15782190;374;Q2;43;Dermatology (Q2),Histology (Q3),Pathology and Forensic Medicine (Q3)
8508;14402;Archives Europeennes de Sociologie;journal;14740583,00039760;374;Q2;42;Sociology and Political Science (Q2)
8509;22470;Asian Cardiovascular and Thoracic Annals;journal;2184923,18165370;374;Q2;30;Medicine (miscellaneous) (Q2),Cardiology and Cardiovascular Medicine (Q3),Pulmonary and Respiratory Medicine (Q3),Surgery (Q3)
8510;85530;City and Society;journal;8930465;374;Q2;30;Geography,Planning and Development (Q2),Urban Studies (Q2)
8511;15442;Information Systems Management;journal;10580530;374;Q2;62;Library and Information Sciences (Q2),Computer Science Applications (Q3),Information Systems (Q3)
8512;34587;International Journal of Polymeric Materials and Polymeric Biomaterials;journal;1563535X,00914037;374;Q2;46;Chemical Engineering (miscellaneous) (Q2),Polymers and Plastics (Q2),Analytical Chemistry (Q3)
8513;4700152704;International Journal of Quantum Information;journal;2197499;374;Q3;42;Physics and Astronomy (miscellaneous) (Q3)
8514;29552;Journal of Gerontological Nursing;journal;1938243X,00989134;374;Q2;57;Gerontology (Q2)
8515;13691;Journal of Vinyl and Additive Technology;journal;15480585,10835600;374;Q2;40;Chemical Engineering (miscellaneous) (Q2),Chemistry (miscellaneous) (Q2),Marketing (Q2),Materials Chemistry (Q2),Polymers and Plastics (Q2)
8516;26663;Korean Journal of Internal Medicine;journal;12263303,04944712,20056648;374;Q2;50;Internal Medicine (Q2)
8517;8100153107;Magallania;journal;7180209,07182244;374;Q2;20;Social Sciences (miscellaneous) (Q2)
8518;22817;Oral health &amp,preventive dentistry;journal;17579996,16021620;374;Q1;40;Dental Hygiene (Q1)
8519;28462;Surface Engineering;journal;2670844;374;Q1;50;Conservation (Q1),Materials Chemistry (Q2),Surfaces,Coatings and Films (Q2),Condensed Matter Physics (Q3),Surfaces and Interfaces (Q3)
8520;22658;Acta Chimica Slovenica;journal;15803155,13180210;373;Q2;51;Chemistry (miscellaneous) (Q2)
8521;23749;Ancient Mesoamerica;journal;14691787,09565360;373;Q2;42;Arts and Humanities (miscellaneous) (Q2),Geography,Planning and Development (Q2)
8522;57252;Baltica;journal;673064;373;Q2;19;Earth and Planetary Sciences (miscellaneous) (Q2)
8523;23359;Bioremediation Journal;journal;15476529,10889870;373;Q2;38;Environmental Science (miscellaneous) (Q2)
8524;7100153145;Developmental Neurorehabilitation;journal;17518423;373;Q2;59;Medicine (miscellaneous) (Q2),Pediatrics,Perinatology and Child Health (Q2),Rehabilitation (Q2),Developmental Neuroscience (Q4)
8525;29428;Fluctuation and Noise Letters;journal;17936780,02194780;373;Q3;31;Mathematics (miscellaneous) (Q3),Physics and Astronomy (miscellaneous) (Q3)
8526;4700152803;Journal of Business-to-Business Marketing;journal;15470628,1051712X;373;Q2;34;Management Information Systems (Q2),Marketing (Q2)
8527;13666;Journal of Elastomers and Plastics;journal;952443,15308006;373;Q2;33;Materials Chemistry (Q2),Polymers and Plastics (Q2)
8528;22877;Journal of Sustainable Forestry;journal;1540756X,10549811;373;Q2;34;Food Science (Q2),Forestry (Q2),Geography,Planning and Development (Q2),Renewable Energy,Sustainability and the Environment (Q2),Management,Monitoring,Policy and Law (Q3)
8529;4000151902;Journal of the Canadian Academy of Child and Adolescent Psychiatry;journal;17198429;373;Q2;42;Pediatrics,Perinatology and Child Health (Q2),Psychiatry and Mental Health (Q2)
8530;21100454957;Mammal Research;journal;21992401,2199241X;373;Q2;50;Animal Science and Zoology (Q2),Ecology,Evolution,Behavior and Systematics (Q3)
8531;23177;Proceedings of the Indian Academy of Sciences: Mathematical Sciences;journal;2534142,09737685;373;Q3;27;Mathematics (miscellaneous) (Q3)
8532;51952;Acta Agriculturae Scandinavica - Section B Soil and Plant Science;journal;16511913,09064710;372;Q2;43;Agronomy and Crop Science (Q2),Soil Science (Q3)
8533;16500154708;Annals of Physical and Rehabilitation Medicine;journal;18770657,18770670;372;Q2;56;Orthopedics and Sports Medicine (Q2),Rehabilitation (Q2)
8534;25174;Electrochemistry;journal;13443542;372;Q3;47;Electrochemistry (Q3)
8535;21591;Handchirurgie Mikrochirurgie Plastische Chirurgie;journal;7221819,14393980;372;Q2;31;Orthopedics and Sports Medicine (Q2),Surgery (Q3)
8536;144639;Information Technology and Management;journal;1385951X,15737667;372;Q2;42;Business,Management and Accounting (miscellaneous) (Q2),Communication (Q2),Information Systems (Q3)
8537;19700186867;Journal of Ambient Intelligence and Smart Environments;journal;18761364;372;Q3;35;Software (Q3)
8538;15435;Journal of Consciousness Studies;journal;20512201,13558250;372;Q1;72;Philosophy (Q1),Psychology (miscellaneous) (Q2),Artificial Intelligence (Q3),Ecology,Evolution,Behavior and Systematics (Q3)
8539;19377;Water Science and Technology: Water Supply;journal;16069749;372;Q2;46;Water Science and Technology (Q2)
8540;17127;Adult Education Quarterly;journal;7417136,15523047;371;Q2;53;Education (Q2),E-learning (Q3)
8541;11900154316;Anales del Jardin Botanico de Madrid;journal;2111322,19883196;371;Q3;24;Ecology,Evolution,Behavior and Systematics (Q3),Plant Science (Q3)
8542;11400153314;Contemporary Issues in Early Childhood;journal;14639491;371;Q2;31;Education (Q2),Developmental and Educational Psychology (Q3)
8543;20766;Drug and Chemical Toxicology;journal;1480545,15256014;371;Q2;51;Medicine (miscellaneous) (Q2),Chemical Health and Safety (Q3),Health,Toxicology and Mutagenesis (Q3),Pharmacology (Q3),Public Health,Environmental and Occupational Health (Q3),Toxicology (Q3)
8544;22190;Genetics and Molecular Research;journal;16765680;371;Q2;56;Medicine (miscellaneous) (Q2),Genetics (Q4),Molecular Biology (Q4)
8545;19700186859;International Journal of Gaming and Computer-Mediated Simulations;journal;19423896,19423890;371;Q3;19;Computer Science Applications (Q3)
8546;19200157026;Journal of Apicultural Science;journal;16434439;371;Q3;21;Insect Science (Q3),Plant Science (Q3)
8547;3900148620;Journal of Family Nursing;journal;10748407,1552549X;371;Q1;50;Community and Home Care (Q1),Family Practice (Q2)
8548;19700188308;Research in Human Development;journal;15427617,15427610;371;Q3;32;Developmental and Educational Psychology (Q3),Social Psychology (Q3)
8549;19700167024;Science China Technological Sciences;journal;16747321,18691900;371;Q2;72;Engineering (miscellaneous) (Q2),Materials Science (miscellaneous) (Q2)
8550;12340;Theoretical and Mathematical Physics(Russian Federation);journal;15739333,00405780;371;Q3;44;Mathematical Physics (Q3),Statistical and Nonlinear Physics (Q3)
8551;19375;Water S.A.;journal;18167950,03784740;371;Q2;66;Waste Management and Disposal (Q2),Water Science and Technology (Q2),Applied Microbiology and Biotechnology (Q3),Management,Monitoring,Policy and Law (Q3)
8552;13476;African Development Review;journal;14678268,10176770;370;Q2;42;Development (Q2)
8553;4000148806;GAIA;journal;26255413,09405550;370;Q2;34;Economics,Econometrics and Finance (miscellaneous) (Q2),Environmental Science (miscellaneous) (Q2)
8554;17800156712;International Journal of Computational Intelligence Systems;journal;18756891,18756880;370;Q2;49;Computer Science (miscellaneous) (Q2),Computational Mathematics (Q3)
8555;21100377744;International Journal of Lean Six Sigma;journal;20404166,20404170;370;Q2;47;Industrial and Manufacturing Engineering (Q2),Strategy and Management (Q2),Management Science and Operations Research (Q3)
8556;21389;International Journal of Technology and Design Education;journal;15731804,09577570;370;Q2;50;Education (Q2),Engineering (miscellaneous) (Q2)
8557;29238;International Research in Geographical and Environmental Education;journal;17477611,10382050;370;Q2;33;Education (Q2),Geography,Planning and Development (Q2),Management,Monitoring,Policy and Law (Q3)
8558;17700156313;Iranian Journal of Pharmaceutical Research;journal;17350328,17266890;370;Q1;53;Pharmacology,Toxicology and Pharmaceutics (miscellaneous) (Q1),Pharmacology (medical) (Q3)
8559;23056;Journal of Oncology Pharmacy Practice;journal;1477092X,10781552;370;Q2;41;Medicine (miscellaneous) (Q2),Oncology (Q3),Pharmacology (medical) (Q3)
8560;23173;Korean Journal of Physiology and Pharmacology;journal;20933827,12264510;370;Q3;37;Pharmacology (Q3),Physiology (Q4)
8561;4700152603;Medicinal Chemistry;journal;15734064,18756640;370;Q3;48;Drug Discovery (Q3)
8562;12250;Microwave and Optical Technology Letters;journal;10982760,08952480;370;Q2;79;Electrical and Electronic Engineering (Q2),Atomic and Molecular Physics,and Optics (Q3),Condensed Matter Physics (Q3),Electronic,Optical and Magnetic Materials (Q3)
8563;14023;Paleontological Research;journal;13428144;370;Q3;28;Ecology,Evolution,Behavior and Systematics (Q3),Paleontology (Q3)
8564;26392;Russian Journal of Numerical Analysis and Mathematical Modelling;journal;15693988,09276470;370;Q3;23;Modeling and Simulation (Q3),Numerical Analysis (Q3)
8565;27968;Zeitschrift fur Analysis und ihre Anwendung;journal;2322064;370;Q3;36;Applied Mathematics (Q3),Analysis (Q4)
8566;18184;Engineering Computations;journal;2644401;369;Q2;62;Engineering (miscellaneous) (Q2),Computational Theory and Mathematics (Q3),Computer Science Applications (Q3),Software (Q3)
8567;5700162683;Globalizations;journal;1474774X,14747731;369;Q2;48;Economics,Econometrics and Finance (miscellaneous) (Q2),Geography,Planning and Development (Q2),Sociology and Political Science (Q2),Management,Monitoring,Policy and Law (Q3),Public Administration (Q3)
8568;19900192159;International Journal of Sensor Networks;journal;17481287,17481280;369;Q2;35;Computer Networks and Communications (Q2),Control and Systems Engineering (Q2),Electrical and Electronic Engineering (Q2),Computer Science Applications (Q3)
8569;5800169167;Journal of East Asian Studies;journal;15982408;369;Q2;27;Development (Q2),Political Science and International Relations (Q2),Sociology and Political Science (Q2),Economics and Econometrics (Q3)
8570;29028;Journal of Nuclear Science and Technology;journal;18811248,00223130;369;Q2;70;Nuclear Energy and Engineering (Q2),Nuclear and High Energy Physics (Q3)
8571;14205;Nucleosides,Nucleotides and Nucleic Acids;journal;15257770,15322340;369;Q2;50;Medicine (miscellaneous) (Q2),Biochemistry (Q3),Molecular Medicine (Q3),Genetics (Q4)
8572;100147349;Studies in Continuing Education;journal;0158037X,1470126X;369;Q2;38;Education (Q2)
8573;12400154709;Terapia Psicologica;journal;7166184,07184808;369;Q2;25;Clinical Psychology (Q2),Psychiatry and Mental Health (Q2)
8574;28557;Australasian Journal on Ageing;journal;14406381,17416610;368;Q2;42;Community and Home Care (Q2),Geriatrics and Gerontology (Q2),Medicine (miscellaneous) (Q2)
8575;19966;Bulletin of Indonesian Economic Studies;journal;14727234,00074920;368;Q2;39;Development (Q2),Economics and Econometrics (Q3)
8576;32999;Compost Science and Utilization;journal;1065657X,23262397;368;Q2;55;Waste Management and Disposal (Q2),Ecology (Q3),Soil Science (Q3)
8577;12931;Cybernetics and Systems;journal;10876553,01969720;368;Q3;43;Artificial Intelligence (Q3),Information Systems (Q3),Software (Q3)
8578;25029;European journal of prosthodontics and restorative dentistry,The;journal;9657452;368;Q2;29;Medicine (miscellaneous) (Q2)
8579;21100788918;Human Resource Development International;journal;13678868,14698370;368;Q3;57;Organizational Behavior and Human Resource Management (Q3)
8580;26026;IEEE Transactions on Applied Superconductivity;journal;10518223;368;Q2;92;Electrical and Electronic Engineering (Q2),Condensed Matter Physics (Q3),Electronic,Optical and Magnetic Materials (Q3)
8581;3300147502;International Journal of Mechanics and Materials in Design;journal;15691713;368;Q2;41;Materials Science (miscellaneous) (Q2),Mechanical Engineering (Q2),Mechanics of Materials (Q2)
8582;4700152495;International Journal of Mental Health and Addiction;journal;15571882,15571870;368;Q2;62;Psychiatry and Mental Health (Q2)
8583;17288;Sydowia;journal;820598;368;Q3;33;Ecology,Evolution,Behavior and Systematics (Q3),Plant Science (Q3)
8584;33502;Acupuncture and Electro-Therapeutics Research;journal;3601293,21679010;367;Q2;27;Anesthesiology and Pain Medicine (Q2),Complementary and Alternative Medicine (Q2),Neuroscience (miscellaneous) (Q3)
8585;24766;Addictive Disorders and their Treatment;journal;15315754;367;Q2;21;Medicine (miscellaneous) (Q2),Psychiatry and Mental Health (Q2)
8586;18003;Advanced Robotics;journal;1691864,15685535;367;Q2;72;Control and Systems Engineering (Q2),Hardware and Architecture (Q2),Computer Science Applications (Q3),Human-Computer Interaction (Q3),Software (Q3)
8587;69005;Agricultural Finance Review;journal;21466,20416326;367;Q2;31;Agricultural and Biological Sciences (miscellaneous) (Q2),Economics,Econometrics and Finance (miscellaneous) (Q2),Finance (Q2),Strategy and Management (Q2),Economics and Econometrics (Q3)
8588;16000154735;Bulletin de la Societe Prehistorique Francaise;journal;2497638;367;Q1;23;Archeology (Q1),Archeology (arts and humanities) (Q1)
8589;19383;Fluoride - Quarterly Reports;journal;22534083,00154730;367;Q2;50;Agricultural and Biological Sciences (miscellaneous) (Q2),Chemistry (miscellaneous) (Q2),Dentistry (miscellaneous) (Q2),Biochemistry (Q3),Health,Toxicology and Mutagenesis (Q3),Public Health,Environmental and Occupational Health (Q3),Toxicology (Q3)
8590;29249;Journal of Agromedicine;journal;1059924X,15450813;367;Q3;37;Public Health,Environmental and Occupational Health (Q3)
8591;22540;Journal of Arachnology;journal;1618202;367;Q3;49;Insect Science (Q3)
8592;700147309;Journal of General Management;journal;17596106,03063070;367;Q2;23;Business,Management and Accounting (miscellaneous) (Q2),Strategy and Management (Q2)
8593;20314;Journal of Institutional and Theoretical Economics;journal;9324569;367;Q3;39;Economics and Econometrics (Q3)
8594;15114;Journal of Pediatric Health Care;journal;08915245,1532656X;367;Q2;54;Pediatrics,Perinatology and Child Health (Q2)
8595;19400158573;Journal of Pension Economics and Finance;journal;14747472,14753020;367;Q2;33;Finance (Q2),Economics and Econometrics (Q3),Organizational Behavior and Human Resource Management (Q3)
8596;14500154733;Operational Research;journal;11092858,18661510;367;Q2;29;Strategy and Management (Q2),Computational Theory and Mathematics (Q3),Management of Technology and Innovation (Q3),Management Science and Operations Research (Q3),Modeling and Simulation (Q3),Statistics,Probability and Uncertainty (Q3),Numerical Analysis (Q4)
8597;14717;Technology and Culture;journal;10973729,0040165X;367;Q1;39;History (Q1),Engineering (miscellaneous) (Q2)
8598;19118;Transactions of the American Entomological Society;journal;28320;367;Q3;21;Ecology,Evolution,Behavior and Systematics (Q3),Insect Science (Q3)
8599;5800209484;Transactions of the American Philological Association;journal;3605949,15330699;367;Q1;22;Classics (Q1),Literature and Literary Theory (Q1),Linguistics and Language (Q2)
8600;13175;Tumori;journal;3008916,20382529;367;Q2;56;Medicine (miscellaneous) (Q2),Cancer Research (Q3),Oncology (Q3)
8601;12548;Wuli Xuebao/Acta Physica Sinica;journal;10003290;367;Q3;51;Physics and Astronomy (miscellaneous) (Q3)
8602;5200152822;Advances in Data Analysis and Classification;journal;18625347,18625360;366;Q3;36;Applied Mathematics (Q3),Computer Science Applications (Q3)
8603;21100198496;American Journal of Lifestyle Medicine;journal;15598276,15598280;366;Q2;47;Health Policy (Q2),Medicine (miscellaneous) (Q2),Public Health,Environmental and Occupational Health (Q3)
8604;25178;Applied Mathematics and Mechanics (English Edition);journal;2534827,15732754;366;Q2;52;Mechanical Engineering (Q2),Mechanics of Materials (Q2),Applied Mathematics (Q3)
8605;19400157210;Biochip Journal;journal;20927843,19760280;366;Q2;29;Electrical and Electronic Engineering (Q2),Bioengineering (Q3),Biomedical Engineering (Q3),Biotechnology (Q3)
8606;19500157074;Building Simulation;journal;19968744,19963600;366;Q2;42;Building and Construction (Q2),Energy (miscellaneous) (Q2)
8607;27420;Canadian Journal of Physics;journal;84204,12086045;366;Q3;59;Physics and Astronomy (miscellaneous) (Q3)
8608;75696;Catholic University Law Review;journal;88390;366;Q1;11;Religious Studies (Q1),Education (Q2),Law (Q2)
8609;27432;Chinese Physics Letters;journal;17413540,0256307X;366;Q3;72;Physics and Astronomy (miscellaneous) (Q3)
8610;21192;Drug Development Research;journal;2724391,10982299;366;Q3;65;Drug Discovery (Q3)
8611;28673;Educational Gerontology;journal;3601277,15210472;366;Q2;58;Education (Q2),Geriatrics and Gerontology (Q2)
8612;15073;Folia Biologica;journal;25337602,00155500;366;Q2;36;Medicine (miscellaneous) (Q2),Biochemistry (Q3),Immunology (Q3),Cell Biology (Q4),Developmental Biology (Q4),Genetics (Q4),Molecular Biology (Q4)
8613;12424;Inverse Problems in Science and Engineering;journal;17415985,17415980;366;Q2;37;Engineering (miscellaneous) (Q2),Applied Mathematics (Q3),Computer Science Applications (Q3)
8614;18295;Journal of Avian Medicine and Surgery;journal;10826742;366;Q2;36;Medicine (miscellaneous) (Q2),Small Animals (Q2)
8615;20357;Journal of Criminal Law and Criminology;journal;914169;366;Q2;51;Law (Q2)
8616;24351;Journal of Economic Methodology;journal;14699427,1350178X;366;Q2;40;Economics,Econometrics and Finance (miscellaneous) (Q2)
8617;62420;Turkish Neurosurgery;journal;10195157,10195150;366;Q3;32;Neurology (clinical) (Q3),Surgery (Q3)
8618;23415;Accreditation and Quality Assurance;journal;9491775,14320517;365;Q2;43;Chemical Engineering (miscellaneous) (Q2),Chemistry (miscellaneous) (Q2),Instrumentation (Q2),Safety,Risk,Reliability and Quality (Q2)
8619;19700174655;Advanced Steel Construction;journal;1816112X;365;Q2;28;Building and Construction (Q2),Civil and Structural Engineering (Q2),Mechanical Engineering (Q2),Mechanics of Materials (Q2)
8620;19900191855;Advances in Operations Research;journal;16879155,16879150;365;Q3;19;Management Science and Operations Research (Q3)
8621;38581;Alternative Therapies in Health and Medicine;journal;10786791;365;Q2;73;Complementary and Alternative Medicine (Q2),Medicine (miscellaneous) (Q2)
8622;21100212800;Analytical Cellular Pathology;journal;22107185,22107180;365;Q2;31;Medicine (miscellaneous) (Q2),Cancer Research (Q3),Pathology and Forensic Medicine (Q3),Cell Biology (Q4),Molecular Medicine (Q4)
8623;19700201458;Carbon Management;journal;17583012,17583000;365;Q2;42;Environmental Science (miscellaneous) (Q2)
8624;13130;Distributed and Parallel Databases;journal;9268782,15737578;365;Q2;45;Hardware and Architecture (Q2),Information Systems and Management (Q2),Information Systems (Q3),Software (Q3)
8625;15602;Electronic Journal of Biotechnology;journal;7173458;365;Q3;68;Applied Microbiology and Biotechnology (Q3),Biotechnology (Q3)
8626;19700174610;Global Nest Journal;journal;17907632,11084010;365;Q2;36;Environmental Science (miscellaneous) (Q2)
8627;25865;High Performance Polymers;journal;9540083,13616412;365;Q2;45;Materials Chemistry (Q2),Polymers and Plastics (Q2),Organic Chemistry (Q3)
8628;28935;History of Political Economy;journal;15271919,00182700;365;Q1;34;History (Q1),Economics and Econometrics (Q3)
8629;7200153157;International Journal of Children's Rights;journal;15718182,09275570;365;Q2;37;Political Science and International Relations (Q2),Social Sciences (miscellaneous) (Q2),Sociology and Political Science (Q2)
8630;59651;International Journal of Powder Metallurgy (Princeton,New Jersey);journal;8887462;365;Q2;28;Industrial and Manufacturing Engineering (Q2),Metals and Alloys (Q2)
8631;11700154333;Journal of Alternative Investments;journal;15203255;365;Q3;21;Economics and Econometrics (Q3),Finance (Q3)
8632;12119;Journal of Applied Statistics;journal;2664763,13600532;365;Q3;66;Statistics and Probability (Q3),Statistics,Probability and Uncertainty (Q3)
8633;4700152615;Letters in Organic Chemistry;journal;15701786;365;Q3;32;Biochemistry (Q3),Organic Chemistry (Q3)
8634;19700187624;Open Learning;journal;2680513,14699958;365;Q2;37;Education (Q2),E-learning (Q3)
8635;27919;Rare Metals;journal;10010521,18677190;365;Q2;50;Materials Chemistry (Q2),Metals and Alloys (Q2),Condensed Matter Physics (Q3),Physical and Theoretical Chemistry (Q3)
8636;5700164234;Theory and Research in Education;journal;17413192,14778790;365;Q2;34;Education (Q2)
8637;21100820755;Zeitschrift fur Vergleichende Politikwissenschaft;journal;18652646,18652650;365;Q2;15;Sociology and Political Science (Q2)
8638;24531;Acta Mathematica Scientia;journal;2529602;364;Q3;40;Mathematics (miscellaneous) (Q3),Physics and Astronomy (miscellaneous) (Q3)
8639;19700186870;Alpine Botany;journal;1664221X,16642201;364;Q3;31;Ecology,Evolution,Behavior and Systematics (Q3),Plant Science (Q3)
8640;25145;Applications of Mathematics;journal;8627940;364;Q3;30;Applied Mathematics (Q3)
8641;17323;Bothalia;journal;23119284,00068240;364;Q3;23;Ecology,Evolution,Behavior and Systematics (Q3),Plant Science (Q3)
8642;26644;Concurrent Engineering Research and Applications;journal;15312003,1063293X;364;Q2;44;Engineering (miscellaneous) (Q2),Computer Science Applications (Q3),Modeling and Simulation (Q3)
8643;20970;Environmental Education Research;journal;14695871,13504620;364;Q2;87;Education (Q2)
8644;16106;Foresight;journal;14659832,14636690;364;Q2;36;Business and International Management (Q2),Economics,Econometrics and Finance (miscellaneous) (Q2),Management of Technology and Innovation (Q3),Management Science and Operations Research (Q3)
8645;10600153338;Integrative Psychological and Behavioral Science;journal;19324502,19363570;364;Q1;39;Cultural Studies (Q1),Philosophy (Q1),Anthropology (Q2),Applied Psychology (Q3),Neuropsychology and Physiological Psychology (Q3),Social Psychology (Q3),Behavioral Neuroscience (Q4),Experimental and Cognitive Psychology (Q4)
8646;16947;International Journal of Web Services Research;journal;15465004,15457360;364;Q2;28;Computer Networks and Communications (Q2),Information Systems (Q3),Software (Q3)
8647;19900192156;Journal of Hazardous,Toxic,and Radioactive Waste;journal;21535493,21535520;364;Q2;36;Chemical Engineering (miscellaneous) (Q2),Geotechnical Engineering and Engineering Geology (Q2),Waste Management and Disposal (Q2),Water Science and Technology (Q2),Environmental Chemistry (Q3),Environmental Engineering (Q3)
8648;12000154480;Journal of Mathematical Logic;journal;2190613;364;Q3;15;Logic (Q3)
8649;26205;Minerva Endocrinologica;journal;3911977,18271634;364;Q2;0;Internal Medicine (Q2),Medicine (miscellaneous) (Q2),Endocrinology (Q3),Endocrinology,Diabetes and Metabolism (Q3)
8650;23254;Nematropica;journal;995444;364;Q2;27;Agronomy and Crop Science (Q2)
8651;21082;Pharmaceutical Biology;journal;13880209,17445120;364;Q2;79;Complementary and Alternative Medicine (Q2),Medicine (miscellaneous) (Q2),Pharmaceutical Science (Q2),Drug Discovery (Q3),Pharmacology (Q3),Molecular Medicine (Q4)
8652;12480;Work;journal;18759270,10519820;364;Q2;58;Medicine (miscellaneous) (Q2),Rehabilitation (Q2),Public Health,Environmental and Occupational Health (Q3)
8653;14441;Advances in Neonatal Care;journal;15360911,15360900;363;Q2;49;Medicine (miscellaneous) (Q2),Pediatrics,Perinatology and Child Health (Q3)
8654;145673;Annals of African Medicine;journal;15963519,09755760;363;Q2;30;Medicine (miscellaneous) (Q2)
8655;16190;Applied Engineering in Agriculture;journal;8838542;363;Q2;61;Engineering (miscellaneous) (Q2)
8656;16604;Clinical Imaging;journal;18734499,08997070;363;Q3;53;Radiology,Nuclear Medicine and Imaging (Q3)
8657;19900193823;Hokkaido Mathematical Journal;journal;3854035;363;Q3;27;Mathematics (miscellaneous) (Q3)
